Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.002854814827875201, 6.282392979335272e-05, 1.8302335288759967e-05, 1.055134083800038e-05, 3.952439185458092e-06, 2.96132926678785e-06, 1.2489289217381185e-06, 9.958029053178691e-07, 6.175407759652963e-07, 2.7123531633931027e-07, 4.275213138911975e-09, 2.0715361802896423e-09]",0.0029565460569162395
"('ecoinvent-3.4-biosphere', '2e518059-747c-4ff1-8da3-17134c547ac2')",Uranium,"['U', 'U', 'U']","[9.457760972007709e-07, 5.261084164292343e-10, 2.517665988765578e-11]",9.463273822770877e-07
"('ecoinvent-3.4-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",Phosphorus,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[4.3892632432885485e-09, 6.647342198995665e-10, 3.541356134174877e-10, 2.1709011521136444e-10, 7.280883939951481e-11, 3.5420841733527165e-11, 4.3322780402241754e-12, 1.7410324059318011e-12, 6.329504683216785e-13, 1.9326199264153874e-14]",5.740178460063751e-09
"('ecoinvent-3.4-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')","Chromium, ion","['Cr', 'Cr', 'Cr', 'Cr']","[5.711043744214158e-10, 2.580022311662589e-10, 1.3549977480715386e-10, 4.176407706425736e-12]",9.687827881012543e-10
"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[1.748698870291349e-07, 2.8290478789863104e-08, 2.3587519393113994e-08, 1.0925572259009319e-08, 6.4802800861693176e-09, 2.8140350827465295e-09, 9.025115908207318e-10, 8.816220130792449e-10, 8.282137352738348e-10, 1.3252404996938971e-10, 9.689623178568502e-11, 7.548311804047473e-11, 0.0]",2.498850233790065e-07
"('ecoinvent-3.4-biosphere', '329fc7d8-4011-4327-84e4-34ff76f0e42d')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[1.360567622164484e-06, 1.89353170180982e-07, 1.5019561593367584e-10, 2.2321341535306824e-11, 4.1861803460255807e-16]",1.550093309721553e-06
"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Iron,"['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[2.636004226501529e-08, 1.1548380665873847e-08, 7.844299112519021e-09, 5.891353770593309e-09, 8.302888783641526e-10, 3.700123319285511e-10, 1.4506574776931696e-11, 1.3053781143025709e-11]",5.2871937380214126e-08
"('ecoinvent-3.4-biosphere', '33456751-d78b-465d-8635-52d71e77cf54')",Monocrotophos,['P'],[4.3536275598678606e-14],4.3536275598678606e-14
"('ecoinvent-3.4-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[0.0032139468712757656, 1.567231007656641e-05, 9.021127132026937e-06, 6.222094303905056e-06, 3.52625880309176e-06, 1.3515408512910189e-06, 8.186173494406698e-07, 7.637794857838694e-08, 1.9607777471330502e-08, 1.7428996934558234e-08, 1.546453310258362e-08, 1.5202781364881753e-08]",0.003250702901829539
"('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')","Iron, ion","['Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[1.892333314727315e-06, 1.8192993854320273e-07, 6.442032026674574e-09, 1.881539888602804e-09, 3.721080465182593e-11]",2.082624035990447e-06
"('ecoinvent-3.4-biosphere', '347de5bf-3551-4022-8371-258e830b5a09')",Uranium,"['U', 'U', 'U']","[9.457760972007709e-07, 5.261084164292343e-10, 2.517665988765578e-11]",9.463273822770877e-07
"('ecoinvent-3.4-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[7.4509534071060786e-06, 1.7136835236452899e-06, 1.226839672861736e-06, 5.213189147725894e-07, 1.2859287002545763e-07, 1.818071102161887e-08, 2.2824952481060944e-09, 1.781772813660624e-09, 1.407824712416971e-10, 1.3897902342403058e-12]",1.1063775539756013e-05
"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Copper,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[1.8181512950886207e-07, 1.2331104131884216e-07, 8.792070211875519e-08, 5.0488631024022617e-08, 2.479806735943393e-08, 3.905187521504617e-09, 3.528464605540043e-10, 0.0]",4.7259160531197454e-07
"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.0013019716614130433, 0.0005407529993328334, 0.00020471385815403498, 1.3582526066098518e-05, 6.535744066190485e-06, 4.754730213511518e-06, 4.57578035320929e-06, 3.0107982620038343e-07, 1.581471921185286e-07, 1.4080494959653346e-07, 7.648513130073918e-09]",0.002077494980079967
"('ecoinvent-3.4-biosphere', '35df5fe0-c90d-43b4-a35a-3d97022114d2')",Silver,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.0005374377038359358, 1.090959804185531e-06, 1.7542899012966973e-07, 1.2567592896051704e-07, 8.05125083910773e-08, 2.7586948214132267e-13]",0.000538910281343472
"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[0.0032139468712757656, 1.567231007656641e-05, 9.021127132026937e-06, 6.222094303905056e-06, 3.52625880309176e-06, 1.3515408512910189e-06, 8.186173494406698e-07, 7.637794857838694e-08, 1.9607777471330502e-08, 1.7428996934558234e-08, 1.546453310258362e-08, 1.5202781364881753e-08]",0.003250702901829539
"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.0013019716614130433, 0.0005407529993328334, 0.00020471385815403498, 1.3582526066098518e-05, 6.535744066190485e-06, 4.754730213511518e-06, 4.57578035320929e-06, 3.0107982620038343e-07, 1.581471921185286e-07, 1.4080494959653346e-07, 7.648513130073918e-09]",0.002077494980079967
"('ecoinvent-3.4-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",Glyphosate,"['P', 'P', 'P', 'P', 'P']","[8.704917836200438e-12, 1.2311905246122153e-12, 4.2514149897629154e-13, -3.139635259519197e-16, 0.0]",1.0360935896262993e-11
"('ecoinvent-3.4-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.002854814827875201, 6.282392979335272e-05, 1.8302335288759967e-05, 1.055134083800038e-05, 3.952439185458092e-06, 2.96132926678785e-06, 1.2489289217381185e-06, 9.958029053178691e-07, 6.175407759652963e-07, 2.7123531633931027e-07, 4.275213138911975e-09, 2.0715361802896423e-09]",0.0029565460569162395
"('ecoinvent-3.4-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[1.360567622164484e-06, 1.89353170180982e-07, 1.5019561593367584e-10, 2.2321341535306824e-11, 4.1861803460255807e-16]",1.550093309721553e-06
"('ecoinvent-3.4-biosphere', '3b8a6f65-384b-4086-a817-b0c77555b78a')",Dichromate,"['Cr', 'Cr']","[1.2903012671771619e-12, 1.9612919218628912e-14]",1.3099141863957908e-12
"('ecoinvent-3.4-biosphere', '3ba36854-15b2-415a-aa71-c99257aa7204')",Phosphorus trichloride,['P'],[1.0465450865063944e-16],1.0465450865063944e-16
"('ecoinvent-3.4-biosphere', '3ddb2e36-bc1b-43a5-8ef4-cbcdbeeeea70')","Tin, ion","['Sn', 'Sn', 'Sn', 'Sn']","[1.7823544175144406e-06, 1.6237803028004977e-08, 5.585875024643443e-09, 1.945998858122757e-09]",1.806124094425212e-06
