flow_key,name,categories,unit,cleaned_name,molecular_formula,molecular_weight,CF1,composition,grade_fraction,grade_source
"('ecoinvent-3.12-biosphere', '0dccf170-ab10-5226-9039-16adec7a7c35')",Copper(II) carbonate--copper(II) hydroxide (1:1),"('air',)",kilogram,Copper(II) carbonate--copper(II) hydroxide (1:1),CH2Cu2O5-4,221.12,7.0767536957404554e-15,"{'C': 0.05431892185238784, 'H': 0.009117221418234442, 'Cu': 0.5747648335745297, 'O': 0.3617718885672938}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9161c906-3981-5db9-9edc-f989993d89c7')",Schradan,"('soil', 'forestry')",kilogram,Schradan,C8H24N4O3P2,286.25,3.673243991951194e-15,"{'C': 0.3356786026200873, 'H': 0.08451353711790394, 'N': 0.19573100436681223, 'O': 0.16767510917030568, 'P': 0.2164122270742358}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4f4f5587-8319-5b09-8312-b455d46127c3')",Chlorpyrifos methyl,"('soil',)",kilogram,Chlorpyrifos methyl,C7H7Cl3NO3PS,322.5,1.6301799886760147e-15,"{'C': 0.26070387596899225, 'H': 0.02187906976744186, 'Cl': 0.32979534883720935, 'N': 0.04343255813953488, 'O': 0.1488279069767442, 'P': 0.09604341085271317, 'S': 0.09942635658914728}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a82ed3ec-aea3-5e66-be91-dc44e9367c1b')",Copper(II) acetate,"('soil', 'forestry')",kilogram,Copper(II) acetate,C4H6CuO4,181.63,4.307690847332846e-15,"{'C': 0.2645157738259098, 'H': 0.033298463910147, 'Cu': 0.3498651103892529, 'O': 0.3523426746682817}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f7aa18e9-8ab1-5a12-a151-751526dcfce2')",Bis(tributyltin) oxide,"('air', 'non-urban air or from high stacks')",kilogram,Bis(tributyltin) oxide,C24H54OSn2,596.1,5.284726030386315e-14,"{'C': 0.4835832913940614, 'H': 0.09131353799698037, 'O': 0.02683945646703573, 'Sn': 0.398288877705083}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'bce3bc01-e2f3-545e-bd5f-8a817fe53708')",Phorate,"('water',)",kilogram,Phorate,C7H17O2PS3,260.4,2.0189441103994426e-15,"{'C': 0.3228763440860215, 'H': 0.06580645161290323, 'O': 0.12288018433179725, 'P': 0.11894777265745009, 'S': 0.3694124423963134}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Antimony ion,"('air', 'non-urban air or from high stacks')",kilogram,Antimony,Sb,121.76,2.1834077210692158e-11,{'Sb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'bb7278d5-79d9-58ff-ae16-f7eb4178d104')",Fenamiphos,"('soil', 'forestry')",kilogram,Fenamiphos,C13H22NO3PS,303.36,1.733033512486863e-15,"{'C': 0.5147118934599156, 'H': 0.07310126582278481, 'N': 0.04617286392405063, 'O': 0.15821795886075948, 'P': 0.10210311181434599, 'S': 0.10569949894514767}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')",Copper ion,"('water', 'surface water')",kilogram,Copper,Cu,63.55,1.231243333335009e-14,{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '3510615d-d407-529d-bc29-7e439ca045f8')",Copper(II) carbonate--copper(II) hydroxide (1:1),"('soil', 'agricultural')",kilogram,Copper(II) carbonate--copper(II) hydroxide (1:1),CH2Cu2O5-4,221.12,7.0767536957404554e-15,"{'C': 0.05431892185238784, 'H': 0.009117221418234442, 'Cu': 0.5747648335745297, 'O': 0.3617718885672938}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '730614f2-2b60-5a4a-8532-e25ed95592fb')",Ferrous sulfate,"('soil',)",kilogram,Ferrous sulfate,FeO4S,151.91,3.5457681266718345e-15,"{'Fe': 0.3676189849252847, 'O': 0.4212757553814759, 'S': 0.2110789283128168}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')",Chromium III,"('water', 'surface water')",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '3c5478f1-ef29-5c19-9960-493e163d66d7')",Fenchlorphos,"('air',)",kilogram,Fenchlorphos,C8H8Cl3O3PS,321.5,1.6352505329642762e-15,"{'C': 0.29887402799377916, 'H': 0.025082426127527216, 'Cl': 0.3308211508553655, 'O': 0.14929082426127527, 'P': 0.09634214618973562, 'S': 0.09973561430793157}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0a39232c-a61d-52ab-a278-e39db41ebf36')",Phosfolan,"('soil', 'agricultural')",kilogram,Phosfolan,C7H14NO3PS2,255.3,2.0592755438621808e-15,"{'C': 0.3293262828045437, 'H': 0.055276145710928315, 'N': 0.05486486486486486, 'O': 0.1880023501762632, 'P': 0.12132393262828045, 'S': 0.2511946729338033}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '63101226-7323-5241-b6e5-27b6e288e744')",Fenchlorphos,"('water',)",kilogram,Fenchlorphos,C8H8Cl3O3PS,321.5,1.6352505329642762e-15,"{'C': 0.29887402799377916, 'H': 0.025082426127527216, 'Cl': 0.3308211508553655, 'O': 0.14929082426127527, 'P': 0.09634214618973562, 'S': 0.09973561430793157}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd21e6302-aa74-56ef-93cf-48d39170130e')",Ethoprop,"('air',)",kilogram,Ethoprop,C8H19O2PS2,242.3,2.1697608186050957e-15,"{'C': 0.3965662401981015, 'H': 0.07904250928600907, 'O': 0.13205943045810978, 'P': 0.1278332645480809, 'S': 0.2646718943458522}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '10cf973e-9a4c-53a6-83e9-c2293909374d')",Methidathion,"('soil', 'agricultural')",kilogram,Methidathion,C6H11N2O4PS3,302.3,1.7391103087926388e-15,"{'C': 0.23839232550446576, 'H': 0.03667879589811446, 'N': 0.09266953357591795, 'O': 0.21169698974528614, 'P': 0.10246113132649685, 'S': 0.3182103870327489}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'de032db5-6328-576a-a09a-ccbdcc1ca888')",Dicrotophos,"('soil', 'forestry')",kilogram,Dicrotophos,C8H16NO5P,237.19,2.216505950284644e-15,"{'C': 0.40510982756439984, 'H': 0.06799612125300392, 'N': 0.05905392301530418, 'O': 0.3372612673384207, 'P': 0.1305872928875585}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')",Zinc II,"('water',)",kilogram,Zinc,Zn,65.4,1.0836576745711442e-13,{'Zn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '7b8e3915-543d-56b6-b13b-4d2bf736b2c3')",Bromophos,"('water',)",kilogram,Bromophos,C8H8BrCl2O3PS,366.0,1.436429088382554e-15,"{'C': 0.26253551912568307, 'H': 0.022032786885245903, 'Br': 0.21831693989071038, 'Cl': 0.19373224043715848, 'O': 0.1311393442622951, 'P': 0.08462841530054645, 'S': 0.08760928961748633}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '54156c25-187c-5616-9e27-d69ba5f61390')",Fentin chloride,"('air',)",kilogram,Fentin chloride,C18H15ClSn,385.5,4.085895183804517e-14,"{'C': 0.5608249027237353, 'H': 0.039221789883268486, 'Cl': 0.09196627756160831, 'Sn': 0.3079377431906615}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'da2ce77d-104e-582d-82d0-2a2f02e268e4')",Phosfolan,"('soil',)",kilogram,Phosfolan,C7H14NO3PS2,255.3,2.0592755438621808e-15,"{'C': 0.3293262828045437, 'H': 0.055276145710928315, 'N': 0.05486486486486486, 'O': 0.1880023501762632, 'P': 0.12132393262828045, 'S': 0.2511946729338033}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'dcdf7163-5c6f-5abf-be4f-a1af970c8078')",Terbufos,"('air',)",kilogram,Terbufos,C9H21O2PS3,288.4,1.822930119098526e-15,"{'C': 0.3748231622746186, 'H': 0.07339805825242719, 'O': 0.11095006934812761, 'P': 0.10739944521497921, 'S': 0.3335471567267684}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c5ec361b-297a-501b-9942-c2d06fea53b3')",Pirimiphos methyl,"('water', 'surface water')",kilogram,Pirimiphos methyl,C11H20N3O3PS,305.34,1.721795527438314e-15,"{'C': 0.4327012510643872, 'H': 0.06602475928473178, 'N': 0.13762035763411282, 'O': 0.15719198270780116, 'P': 0.10144101657169058, 'S': 0.10501408266195061}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8e7926d4-9033-417f-9b94-2441aadb41dd')",Fentin acetate,"('soil', 'agricultural')",kilogram,Fentin acetate,C20H18O2Sn,409.1,3.8501896684347134e-14,"{'C': 0.587191395746761, 'H': 0.04435101442190173, 'O': 0.07821559520899535, 'Sn': 0.2901735516988511}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4d54a247-2c9c-5aa0-a0e9-cc18589107fc')",Copper sulfate,"('soil',)",kilogram,Copper sulfate,CuO4S,159.61,4.901985393152463e-15,"{'Cu': 0.39813294906334185, 'O': 0.4009523212831276, 'S': 0.2008959338387319}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ba4faf23-6a89-536f-923d-e7e427a0b635')",Schradan,"('water', 'surface water')",kilogram,Schradan,C8H24N4O3P2,286.25,3.673243991951194e-15,"{'C': 0.3356786026200873, 'H': 0.08451353711790394, 'N': 0.19573100436681223, 'O': 0.16767510917030568, 'P': 0.2164122270742358}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5f45ca6e-a8d3-5d16-9748-1e4061306167')",Mevinfos,"('soil', 'forestry')",kilogram,Mevinfos,C7H13O6P,224.15,2.3454519132188924e-15,"{'C': 0.3750925719384341, 'H': 0.05846085210796341, 'O': 0.4282578630381441, 'P': 0.13818425161722062}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c10f1360-e1dc-44fa-8c2d-00bdd8524724')",Azinphos-methyl,"('soil', 'agricultural')",kilogram,Azinphos-methyl,C10H12N3O3PS2,317.3,1.656895828389583e-15,"{'C': 0.3785376615190671, 'H': 0.038121651433974155, 'N': 0.13243302867948314, 'O': 0.15126693980460132, 'P': 0.0976173967853766, 'S': 0.2021115663410022}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '93ec8887-5e80-5547-a038-ac8b3a4acfe4')",Methamidophos,"('water', 'surface water')",kilogram,Methamidophos,C2H8NO2PS,141.13,3.725168612966873e-15,"{'C': 0.17021186140437894, 'H': 0.05713880819102955, 'N': 0.099248919435981, 'O': 0.22672713101395878, 'P': 0.2194714093389074, 'S': 0.22720187061574434}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b0c3054b-6d71-42b1-8575-704c4d049180')",Phosphoric acid,"('air', 'non-urban air or from high stacks')",kilogram,Phosphoric acid,H3O4P,97.995,5.3648966411349025e-15,"{'H': 0.030858717281493954, 'O': 0.6530537272309812, 'P': 0.31607735088524924}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a0e6eb8d-143b-5467-96f2-0f18273b32c3')",Leptophos,"('soil',)",kilogram,Leptophos,C13H10BrCl2O2PS,412.1,1.275741437389019e-15,"{'C': 0.37889589905362775, 'H': 0.02446008250424654, 'Br': 0.19389468575588448, 'Cl': 0.17206017956806602, 'O': 0.07764620237806358, 'P': 0.0751613685998544, 'S': 0.07780878427566124}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9a96d96e-c109-5bb7-b58f-2c321fe129bf')",Phosalone,"('soil',)",kilogram,Phosalone,C12H15ClNO4PS2,367.8,1.429399255976114e-15,"{'C': 0.39187601957585644, 'H': 0.04110929853181077, 'Cl': 0.0963920609026645, 'N': 0.0380831973898858, 'O': 0.17399673735725937, 'P': 0.0842142468733007, 'S': 0.17436106579662858}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'dd1790a3-bb88-57d7-9022-ec8fa4f6570e')",Fentin chloride,"('soil',)",kilogram,Fentin chloride,C18H15ClSn,385.5,4.085895183804517e-14,"{'C': 0.5608249027237353, 'H': 0.039221789883268486, 'Cl': 0.09196627756160831, 'Sn': 0.3079377431906615}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f714e13b-86ef-4cd2-8248-2495f1a2d2e4')",Sodium dichromate,"('air', 'non-urban air or from high stacks')",kilogram,Sodium dichromate,Cr2Na2O7,261.97,1.2416404653735104e-13,"{'Cr': 0.39696148413940524, 'Na': 0.17551628049013243, 'O': 0.42750314921555904}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '52834066-2cbe-5351-8c25-7c7c0a4eac0d')",Pyraclofos,"('soil', 'agricultural')",kilogram,Pyraclofos,C14H18ClN2O3PS,360.8,1.457131503181859e-15,"{'C': 0.4660587583148558, 'H': 0.050288248337028815, 'Cl': 0.09826219512195122, 'N': 0.0776441241685144, 'O': 0.13302937915742793, 'P': 0.08584811529933481, 'S': 0.08887195121951219}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '98287294-2ab7-4781-bb9e-5d045cdce2a2')",Dicrotophos,"('soil', 'agricultural')",kilogram,Dicrotophos,C8H16NO5P,237.19,2.216505950284644e-15,"{'C': 0.40510982756439984, 'H': 0.06799612125300392, 'N': 0.05905392301530418, 'O': 0.3372612673384207, 'P': 0.1305872928875585}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a952c5f7-76e7-5d37-b32a-d62fbd4d500a')",Fenamiphos,"('air',)",kilogram,Fenamiphos,C13H22NO3PS,303.36,1.733033512486863e-15,"{'C': 0.5147118934599156, 'H': 0.07310126582278481, 'N': 0.04617286392405063, 'O': 0.15821795886075948, 'P': 0.10210311181434599, 'S': 0.10569949894514767}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1ab8a39b-1d00-57c5-befb-4093e8675b7c')",Ferbam,"('water', 'surface water')",kilogram,Ferbam,C9H18FeN3S6,416.5,1.293247625744822e-15,"{'C': 0.2595414165666266, 'H': 0.04356302521008403, 'Fe': 0.13408163265306122, 'N': 0.100890756302521, 'S': 0.46192076830732287}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '337d9034-abd8-54dd-97d9-2aaa768af67d')",Dicrotophos,"('water',)",kilogram,Dicrotophos,C8H16NO5P,237.19,2.216505950284644e-15,"{'C': 0.40510982756439984, 'H': 0.06799612125300392, 'N': 0.05905392301530418, 'O': 0.3372612673384207, 'P': 0.1305872928875585}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '28f19625-5e6a-4902-8c18-4b519db19d86')",Dimethoate,"('soil', 'agricultural')",kilogram,Dimethoate,C5H12NO3PS2,229.3,2.292773861090339e-15,"{'C': 0.2619058002616659, 'H': 0.0527518534670737, 'N': 0.061085913650239854, 'O': 0.2093196685564762, 'P': 0.13508068033144352, 'S': 0.27967727867422587}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4530165e-693b-5556-98b2-f66d81f7f1f6')",Sulfosate,"('air',)",kilogram,Sulfosate,C6H16NO5PS,245.24,2.143749169580879e-15,"{'C': 0.2938590768227043, 'H': 0.06576414940466481, 'N': 0.057115478714728427, 'O': 0.32619067036372534, 'P': 0.1263007665959876, 'S': 0.13074946990702985}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7bf8f16d-a14d-5f35-8878-2b6d2bd428a2')",Butonate,"('water', 'surface water')",kilogram,Butonate,C8H14Cl3O5P,327.5,1.6052917445740908e-15,"{'C': 0.29339847328244273, 'H': 0.043090076335877865, 'Cl': 0.32476030534351147, 'O': 0.24425954198473285, 'P': 0.09457709923664122}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')",Chromium III,"('water',)",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",Phosphorus,"('soil',)",kilogram,Phosphorus,P,30.973762,1.6973366253890836e-14,{'P': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '90960465-3be2-53e2-8c9a-cbaf681ac6e5')",Fosamine ammonium,"('water', 'surface water')",kilogram,Fosamine ammonium,C3H11N2O4P,170.1,3.090729255426307e-15,"{'C': 0.21183421516754852, 'H': 0.0651851851851852, 'N': 0.16469135802469137, 'O': 0.37622574955908294, 'P': 0.182092886537331}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '91d260ab-544d-5835-b8fd-a9f1cccb3687')",Fentin chloride,"('water',)",kilogram,Fentin chloride,C18H15ClSn,385.5,4.085895183804517e-14,"{'C': 0.5608249027237353, 'H': 0.039221789883268486, 'Cl': 0.09196627756160831, 'Sn': 0.3079377431906615}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd93300fd-ea6a-5e77-848c-520e1b144069')",Phosphorus pentachloride,"('water',)",kilogram,Phosphorus pentachloride,Cl5P,208.2,2.525134708684029e-15,"{'Cl': 0.8514169068203652, 'P': 0.1487704130643612}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '403cc0c4-b45e-5888-b53a-78d5a6195f90')",Bis(tributyltin) oxide,"('soil', 'forestry')",kilogram,Bis(tributyltin) oxide,C24H54OSn2,596.1,5.284726030386315e-14,"{'C': 0.4835832913940614, 'H': 0.09131353799698037, 'O': 0.02683945646703573, 'Sn': 0.398288877705083}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b29133ad-89e4-5263-bb21-b3ce7c7a4634')",Trichlorfon,"('soil',)",kilogram,Trichlorfon,C4H8Cl3O4P,257.43,2.042236904587712e-15,"{'C': 0.18662937497572155, 'H': 0.03132502039389348, 'Cl': 0.4131569747115721, 'O': 0.24859573476284816, 'P': 0.12032008701394553}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c259c257-ccec-54db-958f-76bb0d3ee762')",Phenthoate,"('soil', 'agricultural')",kilogram,Phenthoate,C12H17O4PS2,320.4,1.6408646889763257e-15,"{'C': 0.44985018726591763, 'H': 0.053483146067415735, 'O': 0.19973782771535584, 'P': 0.0966729088639201, 'S': 0.20015605493133584}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1b5743fe-479b-51c0-a7c1-ab1422052ecd')",Copper oxychloride,"('soil',)",kilogram,Copper oxychloride,ClCu2H3O3,213.57,7.326926896109611e-15,"{'Cl': 0.1660017792761156, 'Cu': 0.5950835791543756, 'H': 0.01415929203539823, 'O': 0.22473662031184155}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '630e63bc-7646-586a-9020-bbe7d1849633')",Sulfosate,"('water',)",kilogram,Sulfosate,C6H16NO5PS,245.24,2.143749169580879e-15,"{'C': 0.2938590768227043, 'H': 0.06576414940466481, 'N': 0.057115478714728427, 'O': 0.32619067036372534, 'P': 0.1263007665959876, 'S': 0.13074946990702985}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b268aafb-2e5a-4bb1-a3ab-37f378ee8090')",Phosmet,"('soil', 'agricultural')",kilogram,Phosmet,C11H12NO4PS2,317.3,1.656895828389583e-15,"{'C': 0.41639142767097376, 'H': 0.038121651433974155, 'N': 0.04414434289316104, 'O': 0.20168925307280178, 'P': 0.0976173967853766, 'S': 0.2021115663410022}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ce15935a-b503-5e1f-a02d-af8acb2dbde4')",Pyraclofos,"('water',)",kilogram,Pyraclofos,C14H18ClN2O3PS,360.8,1.457131503181859e-15,"{'C': 0.4660587583148558, 'H': 0.050288248337028815, 'Cl': 0.09826219512195122, 'N': 0.0776441241685144, 'O': 0.13302937915742793, 'P': 0.08584811529933481, 'S': 0.08887195121951219}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '83cc3810-ac58-40a3-97af-04a855d4c809')",Oxydemeton-methyl,"('soil', 'agricultural')",kilogram,Oxydemeton-methyl,C6H15O4PS2,246.3,2.134523127681749e-15,"{'C': 0.2925943970767357, 'H': 0.06138855054811206, 'O': 0.25982947624847746, 'P': 0.12575720665854648, 'S': 0.2603735282176208}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '95fa4d5d-3ec2-5e18-8332-8a0b8ba0c7b8')",Aluminium phosphide,"('air',)",kilogram,Aluminium phosphide,AlP,57.9553,3.897248210843503e-14,"{'Al': 0.46556570322300117, 'P': 0.534446375051117}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9649bdbc-8f29-5ed3-a950-2659790ae428')",Chlorthiophos,"('soil', 'forestry')",kilogram,Chlorthiophos,C11H15Cl2O3PS2,361.2,1.455517847032156e-15,"{'C': 0.36578349944629013, 'H': 0.041860465116279076, 'Cl': 0.19630675526024366, 'O': 0.13288205980066445, 'P': 0.0857530454042082, 'S': 0.17754706533776302}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')",Zinc II,"('water', 'ocean')",kilogram,Zinc,Zn,65.4,1.0836576745711442e-13,{'Zn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '2c96cdaa-6d20-5587-86f3-a8b99c829c6d')",Dimethoate,"('soil',)",kilogram,Dimethoate,C5H12NO3PS2,229.3,2.292773861090339e-15,"{'C': 0.2619058002616659, 'H': 0.0527518534670737, 'N': 0.061085913650239854, 'O': 0.2093196685564762, 'P': 0.13508068033144352, 'S': 0.27967727867422587}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '548e89f4-fcf8-5a23-aed0-f1aad9ab0ae3')",Tebupirimfos,"('water',)",kilogram,Tebupirimfos,C13H23N2O3PS,318.37,1.6513272178534873e-15,"{'C': 0.4904450796243365, 'H': 0.07282093162044162, 'N': 0.08799195904136696, 'O': 0.15075855137104627, 'P': 0.09728931746081602, 'S': 0.10071614787825485}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ec363ffc-e8cb-52f6-a81e-fcff10452889')",Tebupirimfos,"('air', 'non-urban air or from high stacks')",kilogram,Tebupirimfos,C13H23N2O3PS,318.37,1.6513272178534873e-15,"{'C': 0.4904450796243365, 'H': 0.07282093162044162, 'N': 0.08799195904136696, 'O': 0.15075855137104627, 'P': 0.09728931746081602, 'S': 0.10071614787825485}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '260df84d-674d-5202-bf07-d542617e0bfb')",Fenbutatin oxide,"('water',)",kilogram,Fenbutatin oxide,C60H78OSn2,1052.7,2.9925194136157335e-14,"{'C': 0.684582502137361, 'H': 0.07468794528355656, 'O': 0.015198062125961812, 'Sn': 0.22553434026788258}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4dd37762-1351-52d0-a19e-9989209af596')",Edifenphos,"('soil', 'agricultural')",kilogram,Edifenphos,C14H15O2PS2,310.4,1.6937275977706663e-15,"{'C': 0.5417332474226805, 'H': 0.048711340206185574, 'O': 0.10308634020618558, 'P': 0.09978737113402063, 'S': 0.20660438144329896}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6fbc6fb6-1e6f-59fc-93a4-4bc3024d402d')",Disulfoton,"('soil', 'forestry')",kilogram,Disulfoton,C8H19O2PS3,274.4,1.9159367578280422e-15,"{'C': 0.3501749271137026, 'H': 0.06979591836734694, 'O': 0.11661078717201168, 'P': 0.11287900874635569, 'S': 0.35056486880466475}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'cab8d859-018a-4919-9324-f3febdea35e0')",Profenofos,"('soil', 'agricultural')",kilogram,Profenofos,C11H15BrClO3PS,373.63,1.4070953787115992e-15,"{'C': 0.3536145384471268, 'H': 0.04046784251799909, 'Br': 0.2138586301956481, 'Cl': 0.09488799079303055, 'O': 0.1284613119931483, 'P': 0.0829001953804566, 'S': 0.08582019645103445}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '52b10508-2916-53bb-9886-19b9b9e7993f')",Cyhexatin,"('soil', 'forestry')",kilogram,Cyhexatin,C18H34OSn,385.2,4.08907734516262e-14,"{'C': 0.5612616822429907, 'H': 0.08897196261682243, 'O': 0.041534267912772586, 'Sn': 0.3081775700934579}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '383570f4-fd89-5fcf-958d-d2aedb4bbd0e')",Acephate,"('water', 'ground-')",kilogram,Acephate,C4H10NO3PS,183.17,2.870191878298929e-15,"{'C': 0.2622918600207458, 'H': 0.05503084566249932, 'N': 0.07646994595184801, 'O': 0.2620352677840258, 'P': 0.1690997434077633, 'S': 0.17505595894524212}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd49b5e5b-135d-536f-8231-81ab53f28022')",Dimethoate,"('water', 'ground-')",kilogram,Dimethoate,C5H12NO3PS2,229.3,2.292773861090339e-15,"{'C': 0.2619058002616659, 'H': 0.0527518534670737, 'N': 0.061085913650239854, 'O': 0.2093196685564762, 'P': 0.13508068033144352, 'S': 0.27967727867422587}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '97a764fc-86bd-49b5-8b19-78edface8075')",Manganese carbonate,"('water',)",kilogram,Manganese carbonate,CMnO3,114.947,3.099457761124305e-14,"{'C': 0.10449163527538778, 'Mn': 0.47794200805588666, 'O': 0.4175576570071424}",1.0,dissipation
