Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xm_Mineral,ERC,CF2
Aluminium,"('ecoinvent-3.4-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Al,5.6832291896622894e-05,5.6832291896622894e-05,1.0,6.422536676269254e-14,6.422536676269254e-14,stoichiometric,Bauxite (Gibbsite),2.8930041152263373,0.00016441605433467445,2.8930041152263373,1.8580425034639034e-13,0.08399573257467995,0.08383131652034527,0.95,0.019362086398073693,0.019362086398073693
Aluminium,"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Al,5.6832291896622894e-05,5.6832291896622894e-05,1.0,6.422536676269254e-14,6.422536676269254e-14,stoichiometric,Bauxite (Gibbsite),2.8930041152263373,0.00016441605433467445,2.8930041152263373,1.8580425034639034e-13,0.08399573257467995,0.08383131652034527,0.95,0.019362086398073693,0.019362086398073693
Aluminium,"('ecoinvent-3.4-biosphere', 'ff65658c-2d39-44a2-b23e-7ec3c644f064')",Al,5.6832291896622894e-05,5.6832291896622894e-05,1.0,6.422536676269254e-14,6.422536676269254e-14,stoichiometric,Bauxite (Gibbsite),2.8930041152263373,0.00016441605433467445,2.8930041152263373,1.8580425034639034e-13,0.08399573257467995,0.08383131652034527,0.95,0.019362086398073693,0.019362086398073693
Aluminium,"('ecoinvent-3.4-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Al,5.6832291896622894e-05,5.6832291896622894e-05,1.0,6.422536676269254e-14,6.422536676269254e-14,stoichiometric,Bauxite (Gibbsite),2.8930041152263373,0.00016441605433467445,2.8930041152263373,1.8580425034639034e-13,0.08399573257467995,0.08383131652034527,0.95,0.019362086398073693,0.019362086398073693
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,8.139286085107526e-06,8.139286085107526e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,stoichiometric,Pyrolusite,1.5822784810126582,1.2878617223271402e-05,1.5822784810126582,1.0261088658398912e-13,0.199712,0.19969912138277673,0.6709603911825677,7.475906290097071e-06,7.475906290097071e-06
Cobalt,"('ecoinvent-3.4-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
