Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '329fc7d8-4011-4327-84e4-34ff76f0e42d')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[-1.2142948190594271e-05, -1.6833528014049246e-06, -7.079458871028114e-10, -9.868927640785796e-11, -0.0]",-1.3827107627162706e-05
"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Iron,"['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[-6.337121976217825e-07, -4.409593431095368e-08, -3.7555269483710504e-08, -2.903840017412886e-08, -1.5366176843913236e-08, -9.361915728053937e-09, -7.361031436219438e-10, -1.8247057693066301e-10]",-7.700484678830954e-07
"('ecoinvent-3.4-biosphere', '33456751-d78b-465d-8635-52d71e77cf54')",Monocrotophos,['P'],[6.424731002670804e-15],6.424731002670804e-15
"('ecoinvent-3.4-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[-9.275651356529397e-05, -3.271929631593748e-07, -2.1034743433136457e-07, -1.9571855089040876e-08, -1.2440233371534094e-08, -2.383407099105592e-09, -2.3166886524992106e-09, -4.04223364942979e-10, -3.990265074448414e-10, -2.12400379491525e-10, -2.96501668126498e-11, -1.2367050035813694e-11]",-9.333182381446565e-05
"('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')","Iron, ion","['Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[-6.797322551981493e-05, -2.781995594729941e-06, -7.439706326949709e-08, -1.9774222551757193e-08, -2.2269972757482874e-10]",-7.084961510009369e-05
"('ecoinvent-3.4-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[3.63325936842151e-05, 1.1274829988211498e-05, 4.392980981830729e-06, 9.735440089608378e-07, 6.473277049057977e-07, 9.508683643375764e-09, 8.390884677624543e-09, 2.16204844290246e-09, 5.040698751706282e-10, 4.49034784954839e-12]",5.364184654511089e-05
"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Copper,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[1.2735653510110934e-07, 3.848681894411383e-08, 4.990718890357692e-09, 3.2102155685234363e-09, 2.298276852126877e-09, 5.505993095559258e-10, 3.07495682741676e-11, 0.0]",1.7692391423406128e-07
"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[9.069754834655714e-05, 4.041009456644857e-05, 2.0830095108216243e-06, 4.6654864360223747e-07, 2.3122623855456893e-07, 3.0056268324454244e-08, 2.1957030460499635e-08, 1.0214689083130973e-08, 8.368301368783006e-10, 3.9576923073251843e-10, 3.722911475399281e-10]",0.00013395226018436733
"('ecoinvent-3.4-biosphere', '35df5fe0-c90d-43b4-a35a-3d97022114d2')",Silver,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[1.2593380641227246e-07, 9.986262794023164e-10, 8.861050084837441e-10, 6.498103395547436e-10, 5.02126171474119e-10, 0.0]",1.2897047421118738e-07
"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[-9.275651356529397e-05, -3.271929631593748e-07, -2.1034743433136457e-07, -1.9571855089040876e-08, -1.2440233371534094e-08, -2.383407099105592e-09, -2.3166886524992106e-09, -4.04223364942979e-10, -3.990265074448414e-10, -2.12400379491525e-10, -2.96501668126498e-11, -1.2367050035813694e-11]",-9.333182381446565e-05
