Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xr_Mineral,ERC,CF2
Antimony ion,"('ecoinvent-3.12-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation,Stibnite,1.3941798941798942,1.0605740647473592e-06,1.3941798941798942,3.0440631455118433e-11,0.052700000000000004,0.05269893942593526,0.9,8.141689583259605e-06,8.141689583259605e-06
Zinc II,"('ecoinvent-3.12-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '748f22a9-eba4-4726-bef5-92c7442ce189')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', 'b88999ec-84fd-462d-9dec-7e20a4636a58')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', 'bdce3a7c-e008-4391-be26-285f71a02453')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '87a69874-34f9-4070-a525-aa301ab2634b')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', 'ada3ecfe-8244-4389-bcce-e83ca4f66e09')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '8f871bab-96dc-49d9-bf08-12cdd0715901')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '84aa799e-9d98-4d34-85e0-516d28ab1be9')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '541b633c-17a3-4047-bce6-0c0e4fdb7c10')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '7e769b3e-03fb-4b53-be15-85a910dcfea9')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Zinc II,"('ecoinvent-3.12-biosphere', '8d226423-1351-4366-b09f-d16c9e38683c')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,8.753761695583029e-07,1.4901477832512315,1.614810081565375e-13,0.0605,0.06049912462383044,0.789865871833085,7.138702255285526e-06,7.138702255285526e-06
Nickel II,"('ecoinvent-3.12-biosphere', 'a5506f4b-113f-4713-95c3-c819dde6e48b')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', 'e8fc62ba-678e-4706-97d2-b79d83e227d5')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', 'e43a270f-4f88-4789-a0b8-7aba56677743')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '0545c382-2312-43b6-9ec3-63dbb1438565')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '9798359e-a3ee-4362-a038-23a188582c6e')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '56815b4f-6138-4e0b-9fac-c94fd6b102b3')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', 'c89873de-cd23-4323-a948-f5cfeebd2fc9')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '6ec6cdaa-5a01-46d4-b716-1905e56690ea')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '5de1943f-b011-45a0-97d4-ed15eea6a382')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', '9f69cb8e-51fe-447b-a1ac-4da74de8ebe4')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', 'b4580545-243d-48d2-a3a0-2633a4f46fb1')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Nickel II,"('ecoinvent-3.12-biosphere', 'a72a45ee-395a-4d25-b893-9d183e43e76e')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation,Pentlandite(sulphides) / Garnierite(laterites),2.9342028985507245,1.3342299622572049e-06,2.9342028985507245,2.660365974275635e-13,0.0442,0.04419866577003775,0.0803628113054402,8.610646992302025e-05,8.610646992302025e-05
Iron ion,"('ecoinvent-3.12-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', 'de444dc0-5964-4501-8367-50ba53bfc6b9')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Iron ion,"('ecoinvent-3.12-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,3.4100734819332973e-07,1.0,9.645225823667623e-15,0.73,0.7299996589926517,0.95,9.932031159250924e-07,9.932031159250924e-07
Chromium VI,"('ecoinvent-3.12-biosphere', 'c2e854f9-fe22-4fe7-9083-cf6d0a8c7254')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '81b3321a-c9d8-4104-a974-5460f1bc5029')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '8ec83662-7c2b-4452-8acf-95a0bb94233c')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '01285299-c683-4e15-b654-201987a7a738')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '58060894-19d9-4855-84d8-58935a5325f8')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '68ba2022-830e-45fb-8c85-b35e94754ae9')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '9bbae55a-35de-4eff-a219-814a9fec5ac2')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', 'ef475b50-9cd0-4e7c-9c59-07868fe16e91')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '8216fc31-15a1-4d33-858f-e09650b14c63')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', 'a9ec0c9b-982a-4329-99ae-dab1f9fb62d3')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
Chromium VI,"('ecoinvent-3.12-biosphere', '03b279a7-4626-4703-a451-d0650599dbd9')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,3.474891725664372e-07,2.152027027027027,6.73124206275851e-13,0.637,0.6369996525108275,0.81,1.6213910085281205e-07,1.6213910085281205e-07
