Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,6.333852384028194e-12,6.333852384028194e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Aluminium,"('ecoinvent-3.4-biosphere', '7880e65c-0321-4295-ba55-3186ad36e489')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '765546a9-b056-4d27-ad14-2f016511bdcb')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'ff65658c-2d39-44a2-b23e-7ec3c644f064')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '0ace7678-a181-48e8-8728-d912a8b56c57')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'd96403bf-902e-4b7a-8ffd-32fe09e4017f')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '01056d4b-f9b0-4dfc-b8d9-8407c8376efb')",Al,6.272612329904344e-12,6.272612329904344e-12,1.0,6.422536676269254e-14,6.422536676269254e-14
Cobalt,"('ecoinvent-3.4-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'f0d1c319-249f-4a89-b0e7-3a5a90a54036')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '74eb3f02-09ec-46ce-8ee8-d67d0900136b')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '12051b95-831a-49c0-9a70-fbc0e8fb9af9')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '9ce88274-57b6-42ed-a78b-4abef2301865')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'd4291dd5-dae8-47fa-bf06-466fcecbc210')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'b10faa87-2c1d-4f6e-aa65-9f80b376939a')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'caf066cf-40ce-47a8-ba4c-969fcd6019c7')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'ca04300a-8338-4601-ba7c-66c10a4f6322')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'f0e28a62-ddf9-4c93-af81-676a58c3f2d4')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '1e904267-caa3-40e6-a3a0-fc104489770b')",Co,5.911664195758702e-12,5.911664195758702e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'f0d1c319-249f-4a89-b0e7-3a5a90a54036')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '74eb3f02-09ec-46ce-8ee8-d67d0900136b')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '12051b95-831a-49c0-9a70-fbc0e8fb9af9')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '9ce88274-57b6-42ed-a78b-4abef2301865')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'd4291dd5-dae8-47fa-bf06-466fcecbc210')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'b10faa87-2c1d-4f6e-aa65-9f80b376939a')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'caf066cf-40ce-47a8-ba4c-969fcd6019c7')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'ca04300a-8338-4601-ba7c-66c10a4f6322')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', 'f0e28a62-ddf9-4c93-af81-676a58c3f2d4')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Cobalt,"('ecoinvent-3.4-biosphere', '1e904267-caa3-40e6-a3a0-fc104489770b')",Co,5.8115947821511745e-12,5.8115947821511745e-12,1.0,1.9447495148453946e-12,1.9447495148453946e-12
Molybdenum,"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c26d4716-ce1e-43da-a662-cd9498b1e8bc')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '9cf3a683-ed3d-40e9-b039-7653e4fc9e20')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '8b531ec0-ca7a-49cd-bef0-56f110112f34')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '7d3f7498-3596-478a-9fa1-72201ef94082')",Mo,5.503567676041105e-12,5.503567676041105e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Iron,"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'e3043a7f-5347-4c7b-89ee-93f11b2f6d9b')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,4.980731438675901e-12,4.980731438675901e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'e3043a7f-5347-4c7b-89ee-93f11b2f6d9b')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
Iron,"('ecoinvent-3.4-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,4.481847074176512e-12,4.481847074176512e-12,1.0,9.645225823667623e-15,9.645225823667623e-15
"Chromium, ion","('ecoinvent-3.4-biosphere', '1c87de06-e58f-4684-a54c-d29f1a251a87')",Cr,4.159226505470615e-12,4.159226505470615e-12,1.0,3.1278613038877847e-13,3.1278613038877847e-13
"Chromium, ion","('ecoinvent-3.4-biosphere', 'd9c23a8d-e7bf-4f70-8d22-b9ad8a653204')",Cr,4.159226505470615e-12,4.159226505470615e-12,1.0,3.1278613038877847e-13,3.1278613038877847e-13
"Chromium, ion","('ecoinvent-3.4-biosphere', 'd98f0ec0-bf19-4c90-a457-a8593dec497f')",Cr,4.159226505470615e-12,4.159226505470615e-12,1.0,3.1278613038877847e-13,3.1278613038877847e-13
"Chromium, ion","('ecoinvent-3.4-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')",Cr,4.159226505470615e-12,4.159226505470615e-12,1.0,3.1278613038877847e-13,3.1278613038877847e-13
"Chromium, ion","('ecoinvent-3.4-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')",Cr,4.159226505470615e-12,4.159226505470615e-12,1.0,3.1278613038877847e-13,3.1278613038877847e-13
"Nickel, ion","('ecoinvent-3.4-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')",Ni,3.512983785785456e-12,3.512983785785456e-12,1.0,9.066741688482605e-14,9.066741688482605e-14
"Nickel, ion","('ecoinvent-3.4-biosphere', '9798359e-a3ee-4362-a038-23a188582c6e')",Ni,3.512983785785456e-12,3.512983785785456e-12,1.0,9.066741688482605e-14,9.066741688482605e-14
"Nickel, ion","('ecoinvent-3.4-biosphere', '9f69cb8e-51fe-447b-a1ac-4da74de8ebe4')",Ni,3.512983785785456e-12,3.512983785785456e-12,1.0,9.066741688482605e-14,9.066741688482605e-14
"Nickel, ion","('ecoinvent-3.4-biosphere', '6ec6cdaa-5a01-46d4-b716-1905e56690ea')",Ni,3.512983785785456e-12,3.512983785785456e-12,1.0,9.066741688482605e-14,9.066741688482605e-14
"Nickel, ion","('ecoinvent-3.4-biosphere', 'e030108f-2125-4bcb-a73b-ad72130fcca3')",Ni,3.512983785785456e-12,3.512983785785456e-12,1.0,9.066741688482605e-14,9.066741688482605e-14
"Tin, ion","('ecoinvent-3.4-biosphere', 'd5c40848-fc29-47fa-90a4-46db64a45a4e')",Sn,3.445255950224048e-12,3.445255950224048e-12,1.0,1.3268575464212294e-13,1.3268575464212294e-13
"Tin, ion","('ecoinvent-3.4-biosphere', 'f73177d8-5e57-4f0d-ba34-6889cfdfed40')",Sn,3.445255950224048e-12,3.445255950224048e-12,1.0,1.3268575464212294e-13,1.3268575464212294e-13
"Tin, ion","('ecoinvent-3.4-biosphere', '2a992e5e-9f16-47b8-8bcb-733d00bed658')",Sn,3.445255950224048e-12,3.445255950224048e-12,1.0,1.3268575464212294e-13,1.3268575464212294e-13
"Tin, ion","('ecoinvent-3.4-biosphere', '60a6702f-20ad-444f-a6df-f6374f1e3183')",Sn,3.445255950224048e-12,3.445255950224048e-12,1.0,1.3268575464212294e-13,1.3268575464212294e-13
"Tin, ion","('ecoinvent-3.4-biosphere', '3ddb2e36-bc1b-43a5-8ef4-cbcdbeeeea70')",Sn,3.445255950224048e-12,3.445255950224048e-12,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Glyphosate,"('ecoinvent-3.4-biosphere', 'b4f9a201-2a20-4f41-a572-eabc98c75e1b')",P,2.9425111670046677e-12,2.9425111670046677e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15
Glyphosate,"('ecoinvent-3.4-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",P,2.9425111670046677e-12,2.9425111670046677e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15
Glyphosate,"('ecoinvent-3.4-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",P,2.9425111670046677e-12,2.9425111670046677e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15
Glyphosate,"('ecoinvent-3.4-biosphere', 'bd02a7ec-dcb5-4609-bc96-cc7a96601ce2')",P,2.9425111670046677e-12,2.9425111670046677e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15
Glyphosate,"('ecoinvent-3.4-biosphere', '17955b10-4c04-4fff-91e7-cf89ef1a7cca')",P,2.9425111670046677e-12,2.9425111670046677e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15
Molybdenum,"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c26d4716-ce1e-43da-a662-cd9498b1e8bc')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '9cf3a683-ed3d-40e9-b039-7653e4fc9e20')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '8b531ec0-ca7a-49cd-bef0-56f110112f34')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '7d3f7498-3596-478a-9fa1-72201ef94082')",Mo,2.890800833202066e-12,2.890800833202066e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Copper,"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'e336eee7-148a-4d1c-8027-780cbfafa12b')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '88cde01c-df69-40bb-9b14-6eac71bea5b8')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Cu,2.8498560555587538e-12,2.8498560555587538e-12,1.0,1.231243333335009e-14,1.231243333335009e-14
Molybdenum,"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c26d4716-ce1e-43da-a662-cd9498b1e8bc')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '9cf3a683-ed3d-40e9-b039-7653e4fc9e20')",Mo,2.573808611446527e-12,2.573808611446527e-12,1.0,1.6532043483883647e-13,1.6532043483883647e-13
