Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source
Molybdenum,"('ecoinvent-3.4-biosphere', '8b531ec0-ca7a-49cd-bef0-56f110112f34')",Mo,5.24338069305787e-13,5.24338069305787e-13,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,5.24338069305787e-13,5.24338069305787e-13,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '7d3f7498-3596-478a-9fa1-72201ef94082')",Mo,5.24338069305787e-13,5.24338069305787e-13,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,5.24338069305787e-13,5.24338069305787e-13,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",P,4.465498590702825e-13,4.465498590702825e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', 'b4f9a201-2a20-4f41-a572-eabc98c75e1b')",P,4.465498590702825e-13,4.465498590702825e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', 'bd02a7ec-dcb5-4609-bc96-cc7a96601ce2')",P,4.465498590702825e-13,4.465498590702825e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",P,4.465498590702825e-13,4.465498590702825e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', '17955b10-4c04-4fff-91e7-cf89ef1a7cca')",P,4.465498590702825e-13,4.465498590702825e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'b2dc8668-86de-4207-b20e-dc81dea63c98')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '83cf77ca-867b-4eef-b0f0-78d71b3d91d5')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'c49fb4cd-eed0-4438-9052-9612473cdbae')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '49803ad0-9ca2-4507-a5ea-f152d16c929d')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Sb,4.3940348577303406e-13,4.3940348577303406e-13,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', 'af9793ba-25a1-4928-a14a-4bcf7d5bd3f7')",Ag,4.1167056685127403e-13,4.1167056685127403e-13,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '71cfe87c-ab80-421e-adba-afb7d5bd0861')",Ag,4.1167056685127403e-13,4.1167056685127403e-13,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')",Ag,4.1167056685127403e-13,4.1167056685127403e-13,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '21c257b2-57ce-4a6e-b4bd-40f0f75f310f')",Ag,4.1167056685127403e-13,4.1167056685127403e-13,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '6aa8673f-f7e3-4270-93dc-e97b745fced7')",Ag,4.1167056685127403e-13,4.1167056685127403e-13,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Lithium, ion","('ecoinvent-3.4-biosphere', 'c44b0e3b-e65e-4276-aa1f-3db768757b66')",Li,3.458860644108684e-13,3.458860644108684e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
"Lithium, ion","('ecoinvent-3.4-biosphere', 'eb2bfdf1-1881-40e8-bebb-d674b2a79149')",Li,3.458860644108684e-13,3.458860644108684e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
"Lithium, ion","('ecoinvent-3.4-biosphere', '09cf7c11-0269-4fc1-a5f3-47121a7882d3')",Li,3.458860644108684e-13,3.458860644108684e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
"Lithium, ion","('ecoinvent-3.4-biosphere', 'e98084d6-88a2-48cf-9ad5-6462fe9cf857')",Li,3.458860644108684e-13,3.458860644108684e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
"Lithium, ion","('ecoinvent-3.4-biosphere', 'cf88e72e-13bc-416c-ac41-7d4b24bda86a')",Li,3.458860644108684e-13,3.458860644108684e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b2631209-8374-431e-b7d5-56c96c6b6d79')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'e2d35af7-9806-46ff-9b75-b124a48fa5a1')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'c89a0749-40a5-4c9c-8770-c4295ea34977')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'f5e7e615-4160-4df9-b39b-7463eaed77c7')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b1fca66f-8e83-469a-a7b5-018e14d5d545')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '76b09afe-52b9-4ecc-b97a-00b49ad8ed1a')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'ea4e9316-5080-4b3b-bbf3-1949f6d7577a')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '198ce8e3-f05a-4bec-9f7f-325347453326')",P,3.2413696439163966e-13,3.2413696439163966e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b2631209-8374-431e-b7d5-56c96c6b6d79')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'e2d35af7-9806-46ff-9b75-b124a48fa5a1')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'c89a0749-40a5-4c9c-8770-c4295ea34977')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'f5e7e615-4160-4df9-b39b-7463eaed77c7')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b1fca66f-8e83-469a-a7b5-018e14d5d545')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '76b09afe-52b9-4ecc-b97a-00b49ad8ed1a')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'ea4e9316-5080-4b3b-bbf3-1949f6d7577a')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '198ce8e3-f05a-4bec-9f7f-325347453326')",P,3.235533280882856e-13,3.235533280882856e-13,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",P,2.5629272535908546e-13,2.5629272535908546e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', 'b4f9a201-2a20-4f41-a572-eabc98c75e1b')",P,2.5629272535908546e-13,2.5629272535908546e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', 'bd02a7ec-dcb5-4609-bc96-cc7a96601ce2')",P,2.5629272535908546e-13,2.5629272535908546e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",P,2.5629272535908546e-13,2.5629272535908546e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Glyphosate,"('ecoinvent-3.4-biosphere', '17955b10-4c04-4fff-91e7-cf89ef1a7cca')",P,2.5629272535908546e-13,2.5629272535908546e-13,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation
Lithium,"('ecoinvent-3.4-biosphere', '4569494e-085e-413a-8fef-63a3c419e0cf')",Li,2.237579983232634e-13,2.237579983232634e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Lithium,"('ecoinvent-3.4-biosphere', '85466e0f-e5b5-4084-9338-59e317f7cb09')",Li,2.237579983232634e-13,2.237579983232634e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Lithium,"('ecoinvent-3.4-biosphere', '6230c099-a983-4d9d-98a8-a0697962bec3')",Li,2.237579983232634e-13,2.237579983232634e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Lithium,"('ecoinvent-3.4-biosphere', '4569494e-085e-413a-8fef-63a3c419e0cf')",Li,2.237579983232634e-13,2.237579983232634e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Lithium,"('ecoinvent-3.4-biosphere', '85466e0f-e5b5-4084-9338-59e317f7cb09')",Li,2.237579983232634e-13,2.237579983232634e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Lithium,"('ecoinvent-3.4-biosphere', '6230c099-a983-4d9d-98a8-a0697962bec3')",Li,2.237579983232634e-13,2.237579983232634e-13,1.0,1.5184934529957733e-13,1.5184934529957733e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '8a422b03-1055-4bc8-b439-27bf8d7eef57')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '19b6e569-85a4-4ea9-a590-d61a21e3c846')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '168c970b-91c9-4427-a3a0-6686ad6cc2c4')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', 'c67e3ba8-ddce-4931-b4b0-f4f9a56ccf40')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '6366d4ec-5ffc-4488-be51-0c239cdf535d')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '85a764f2-a810-4b20-bc86-a45604262fda')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '2a7b68ff-f12a-44c6-8b31-71ec91d29889')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', 'f563b90e-a300-4403-b278-d2fdcd73e5a7')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Sn,1.85918297244212e-13,1.85918297244212e-13,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Copper,"('ecoinvent-3.4-biosphere', '88cde01c-df69-40bb-9b14-6eac71bea5b8')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', 'e336eee7-148a-4d1c-8027-780cbfafa12b')",Cu,1.0738558467141468e-13,1.0738558467141468e-13,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '68ba2022-830e-45fb-8c85-b35e94754ae9')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '58060894-19d9-4855-84d8-58935a5325f8')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '81b3321a-c9d8-4104-a974-5460f1bc5029')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', 'abbd3b09-a7ec-435a-9d01-34cf8581739e')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '03b279a7-4626-4703-a451-d0650599dbd9')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', 'a9ec0c9b-982a-4329-99ae-dab1f9fb62d3')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '8ec83662-7c2b-4452-8acf-95a0bb94233c')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '9bbae55a-35de-4eff-a219-814a9fec5ac2')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', 'c2e854f9-fe22-4fe7-9083-cf6d0a8c7254')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', 'ef475b50-9cd0-4e7c-9c59-07868fe16e91')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '01285299-c683-4e15-b654-201987a7a738')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.4-biosphere', '8216fc31-15a1-4d33-858f-e09650b14c63')",Cr,9.735757625761597e-14,9.735757625761597e-14,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chlorpyrifos methyl,"('ecoinvent-3.4-biosphere', '2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e')",P,8.901176562296316e-14,8.901176562296316e-14,0.09604341085271317,1.6301799886760147e-15,1.6301799886760147e-15,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '595f08d9-6304-497e-bb7d-48b6d2d8bff3')",U,7.498012311457417e-14,7.498012311457417e-14,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '52317c31-7bdc-47de-9c23-ecf55127de75')",U,7.498012311457417e-14,7.498012311457417e-14,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '347de5bf-3551-4022-8371-258e830b5a09')",U,7.498012311457417e-14,7.498012311457417e-14,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '55fb6174-72e0-4a5e-9eb5-8d5780acffd1')",U,7.498012311457417e-14,7.498012311457417e-14,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '2e518059-747c-4ff1-8da3-17134c547ac2')",U,7.498012311457417e-14,7.498012311457417e-14,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Dichromate,"('ecoinvent-3.4-biosphere', '3b8a6f65-384b-4086-a817-b0c77555b78a')",Cr,3.277625039876359e-14,3.277625039876359e-14,0.48146673457104494,1.5059611681739826e-13,1.5059611681739826e-13,dissipation
Dichromate,"('ecoinvent-3.4-biosphere', 'ff5b7e31-3118-40f5-9b82-f65018442d77')",Cr,3.277625039876359e-14,3.277625039876359e-14,0.48146673457104494,1.5059611681739826e-13,1.5059611681739826e-13,dissipation
Dichromate,"('ecoinvent-3.4-biosphere', '1ad3b0dc-fce4-416b-9851-f29d12cce55a')",Cr,3.277625039876359e-14,3.277625039876359e-14,0.48146673457104494,1.5059611681739826e-13,1.5059611681739826e-13,dissipation
Dichromate,"('ecoinvent-3.4-biosphere', 'd26099e9-c6bc-4d7f-a0bd-29c884965ba5')",Cr,3.277625039876359e-14,3.277625039876359e-14,0.48146673457104494,1.5059611681739826e-13,1.5059611681739826e-13,dissipation
Dichromate,"('ecoinvent-3.4-biosphere', 'b6ecaa32-6ab5-4060-b641-45a2bf7beded')",Cr,3.277625039876359e-14,3.277625039876359e-14,0.48146673457104494,1.5059611681739826e-13,1.5059611681739826e-13,dissipation
Sodium dichromate,"('ecoinvent-3.4-biosphere', 'f714e13b-86ef-4cd2-8248-2495f1a2d2e4')",Cr,2.839684650258497e-14,2.839684650258497e-14,0.39696148413940524,1.2416404653735104e-13,1.2416404653735104e-13,dissipation
Sodium dichromate,"('ecoinvent-3.4-biosphere', '7a63162b-4ffe-447f-ba52-782d5548b774')",Cr,2.839684650258497e-14,2.839684650258497e-14,0.39696148413940524,1.2416404653735104e-13,1.2416404653735104e-13,dissipation
Sodium dichromate,"('ecoinvent-3.4-biosphere', '64a408f9-a93b-47c8-863e-3e239fb1b118')",Cr,2.839684650258497e-14,2.839684650258497e-14,0.39696148413940524,1.2416404653735104e-13,1.2416404653735104e-13,dissipation
Sodium dichromate,"('ecoinvent-3.4-biosphere', '4c0af94e-e0d5-4409-9ec4-ac501a99aabd')",Cr,2.839684650258497e-14,2.839684650258497e-14,0.39696148413940524,1.2416404653735104e-13,1.2416404653735104e-13,dissipation
Sodium dichromate,"('ecoinvent-3.4-biosphere', 'a57bf693-7ffa-409d-919c-c806e34a4c67')",Cr,2.839684650258497e-14,2.839684650258497e-14,0.39696148413940524,1.2416404653735104e-13,1.2416404653735104e-13,dissipation
Monocrotophos,"('ecoinvent-3.4-biosphere', '33456751-d78b-465d-8635-52d71e77cf54')",P,2.657206827175126e-14,2.657206827175126e-14,0.13879727549740098,2.355856992059575e-15,2.355856992059575e-15,dissipation
Silver,"('ecoinvent-3.4-biosphere', 'ebb88ef4-50ab-4e3b-9251-c5fcdf6b4768')",Ag,1.9974390484814248e-14,1.9974390484814248e-14,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
