Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.003231073455814193, 0.0013418741825008658, 0.0005079790252256694, 3.370317626584932e-05, 1.621754593898552e-05, 1.1798195048432954e-05, 1.1354155641168432e-05, 7.470875265075243e-07, 3.924111794954129e-07, 3.493787714142763e-07, 1.8978723535792473e-08]",0.005155507592636117
"('ecoinvent-3.4-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",Glyphosate,"['P', 'P', 'P', 'P', 'P']","[1.7483945658732076e-12, 2.4724272047246077e-13, 8.534517557091843e-14, 5.4955039002510336e-17, 0.0]",2.0810374169555893e-12
"('ecoinvent-3.4-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0029420671699545184, 6.472696683137066e-05, 1.8856662959297306e-05, 1.0870904135460335e-05, 4.072142231361834e-06, 3.051015405206563e-06, 1.2867534804984585e-06, 1.0259613739636414e-06, 6.362433312557507e-07, 2.7944981130169215e-07, 4.404685047128439e-09, 2.134267663212834e-09]",0.003046879808466945
"('ecoinvent-3.4-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[2.732496771304e-07, 3.802941075613068e-08, 3.0165040731117075e-11, 4.483122171801633e-12, 5.4955039002510323e-17]",3.1131373610438866e-07
"('ecoinvent-3.4-biosphere', '3b8a6f65-384b-4086-a817-b0c77555b78a')",Dichromate,"['Cr', 'Cr']","[7.486106489599197e-13, 1.1372128830066226e-14]",7.599827777899859e-13
"('ecoinvent-3.4-biosphere', '3ddb2e36-bc1b-43a5-8ef4-cbcdbeeeea70')","Tin, ion","['Sn', 'Sn', 'Sn', 'Sn']","[2.642067319737557e-06, 2.4070116768311625e-08, 8.280198221816365e-09, 2.8846413106577557e-09]",2.677302276038343e-06
"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[1.2003996632167017e-05, 2.7608315623075266e-06, 1.9764994618861804e-06, 8.398694605998835e-07, 2.0716904935695476e-07, 2.9289958507624105e-08, 3.677203023718994e-09, 2.87051636150663e-09, 2.2680652603734502e-10, 2.2389265783945845e-12]",1.7824432889663027e-05
"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[2.1589848604387306e-07, 3.492808650786776e-08, 2.9121702813167473e-08, 1.3488966751132535e-08, 8.000705190895332e-09, 3.474273574598441e-09, 1.1142618048635126e-09, 1.0884710090244658e-09, 1.0225321355976852e-09, 1.6361735064703774e-10, 1.196302921551017e-10, 9.319335295334105e-11, 0.0]",3.085139268267758e-07
"('ecoinvent-3.4-biosphere', '40229ebf-9346-4f20-910a-f8ea3bd88d44')","Copper, ion","['Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[0.0002259244268622933, 1.3608132972510503e-07, 7.676515962778501e-08, 5.75148226236155e-08, 8.974706172680208e-09]",0.00022620376288044245
"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[1.3289052009582949e-06, 1.1511768515340385e-08, 1.0626568080295657e-08, 2.7726712995733672e-09, 1.1557326859325849e-09, 4.978287916631244e-10, 4.905024751963496e-10, 3.3264323355054624e-10, 5.911235176862889e-11, 4.39357169821555e-11, 3.157458293057896e-11, 9.161122884256023e-13]",1.3564284548038166e-06
"('ecoinvent-3.4-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[1.2003996632167017e-05, 2.7608315623075266e-06, 1.9764994618861804e-06, 8.398694605998835e-07, 2.0716904935695476e-07, 2.9289958507624105e-08, 3.677203023718994e-09, 2.87051636150663e-09, 2.2680652603734502e-10, 2.2389265783945845e-12]",1.7824432889663027e-05
"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.003231073455814193, 0.0013418741825008658, 0.0005079790252256694, 3.370317626584932e-05, 1.621754593898552e-05, 1.1798195048432954e-05, 1.1354155641168432e-05, 7.470875265075243e-07, 3.924111794954129e-07, 3.493787714142763e-07, 1.8978723535792473e-08]",0.005155507592636117
"('ecoinvent-3.4-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Copper,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[1.015244249781796e-06, 6.885610498138122e-07, 4.909436531418457e-07, 2.8192528080221205e-07, 1.3847080783198375e-07, 2.180630302794069e-08, 1.9702376385039705e-09, 0.0]",2.6389215820380944e-06
"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[1.3289052009582949e-06, 1.1511768515340385e-08, 1.0626568080295657e-08, 2.7726712995733672e-09, 1.1557326859325849e-09, 4.978287916631244e-10, 4.905024751963496e-10, 3.3264323355054624e-10, 5.911235176862889e-11, 4.39357169821555e-11, 3.157458293057896e-11, 9.161122884256023e-13]",1.3564284548038166e-06
"('ecoinvent-3.4-biosphere', '4518a791-f5dd-4ee2-ab87-2f8ffca6b230')",Sulfosate,['P'],[1.0441457410476986e-15],1.0441457410476986e-15
"('ecoinvent-3.4-biosphere', '4569494e-085e-413a-8fef-63a3c419e0cf')",Lithium,"['Li', 'Li', 'Li']","[2.3552012231149545e-09, 2.3552012231149545e-09, 4.223117841676247e-12]",4.714625564071586e-09
"('ecoinvent-3.4-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0029420671699545184, 6.472696683137066e-05, 1.8856662959297306e-05, 1.0870904135460335e-05, 4.072142231361834e-06, 3.051015405206563e-06, 1.2867534804984585e-06, 1.0259613739636414e-06, 6.362433312557507e-07, 2.7944981130169215e-07, 4.404685047128439e-09, 2.134267663212834e-09]",0.003046879808466945
"('ecoinvent-3.4-biosphere', '48dbf4b1-0b2a-4bf5-a190-2d7fc465bda4')",Silver,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.0006933996567818661, 1.4075490579406255e-06, 2.263372924008621e-07, 1.621460985695725e-07, 1.038766424890539e-07, 0.0]",0.0006952995658732663
"('ecoinvent-3.4-biosphere', '490b267b-f429-4d9a-ac79-224e37fb4d58')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[2.732496771304e-07, 3.802941075613068e-08, 3.0165040731117075e-11, 4.483122171801633e-12, 5.4955039002510323e-17]",3.1131373610438866e-07
"('ecoinvent-3.4-biosphere', '49803ad0-9ca2-4507-a5ea-f152d16c929d')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[1.2003996632167017e-05, 2.7608315623075266e-06, 1.9764994618861804e-06, 8.398694605998835e-07, 2.0716904935695476e-07, 2.9289958507624105e-08, 3.677203023718994e-09, 2.87051636150663e-09, 2.2680652603734502e-10, 2.2389265783945845e-12]",1.7824432889663027e-05
"('ecoinvent-3.4-biosphere', '4b4530b5-89d5-4127-b8a5-96fc50972e26')",Cu-HDO,['Cu'],[2.9939863664703383e-14],2.9939863664703383e-14
"('ecoinvent-3.4-biosphere', '4c0af94e-e0d5-4409-9ec4-ac501a99aabd')",Sodium dichromate,['Cr'],[1.86628866103644e-14],1.86628866103644e-14
"('ecoinvent-3.4-biosphere', '4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5')",Chromium,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[8.070074145857344e-09, 3.178071957929358e-10, 2.347895531995853e-10, 1.2720800334168457e-10, 7.319499352828744e-11, 1.315339901999283e-12, 0.0]",8.824389231621836e-09
"('ecoinvent-3.4-biosphere', '4f6390e3-bca5-4d3b-aead-7d63f2534440')",Mancozeb,"['Mn', 'Zn']","[6.120384998412267e-13, 2.7871412029988956e-11]",2.848345052983018e-11
"('ecoinvent-3.4-biosphere', '52317c31-7bdc-47de-9c23-ecf55127de75')",Uranium,"['U', 'U', 'U']","[8.761056796872513e-07, 4.863264203519687e-10, 2.3331129374048405e-11]",8.766153372369773e-07
"('ecoinvent-3.4-biosphere', '541b633c-17a3-4047-bce6-0c0e4fdb7c10')","Zinc, ion","['Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[8.157791099764034e-06, 9.186106367051087e-08, 4.1735513242456396e-08, 2.653565687471985e-08, 3.0256421638428065e-09]",8.320948975715563e-06
"('ecoinvent-3.4-biosphere', '55fb6174-72e0-4a5e-9eb5-8d5780acffd1')",Uranium,"['U', 'U', 'U']","[8.761056796872513e-07, 4.863264203519687e-10, 2.3331129374048405e-11]",8.766153372369773e-07
"('ecoinvent-3.4-biosphere', '56815b4f-6138-4e0b-9fac-c94fd6b102b3')",Nickel,"['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[8.047037326523953e-07, 4.1161444661958496e-07, 5.1030005150251594e-08, 1.607397664614131e-08, 7.43886149652537e-09, 7.379424568075181e-10, 2.934090915915875e-10, 0.0]",1.2918923741132978e-06
"('ecoinvent-3.4-biosphere', '58060894-19d9-4855-84d8-58935a5325f8')",Chromium VI,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[6.182458538363349e-08, 6.972520535563449e-09, 6.974254726438613e-10, 2.4315769605358727e-10, 1.0139004939433326e-10, 5.211371896053094e-11, 9.864976599712964e-12, 8.525850903206542e-12, 4.50404122673244e-14]",6.990962872416443e-08
"('ecoinvent-3.4-biosphere', '591de726-f2c7-43ba-8e22-15fd08acc8dc')",Chromium,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[8.070074145857344e-09, 3.178071957929358e-10, 2.347895531995853e-10, 1.2720800334168457e-10, 7.319499352828744e-11, 1.315339901999283e-12, 0.0]",8.824389231621836e-09
"('ecoinvent-3.4-biosphere', '595f08d9-6304-497e-bb7d-48b6d2d8bff3')",Uranium,"['U', 'U', 'U']","[8.761056796872513e-07, 4.863264203519687e-10, 2.3331129374048405e-11]",8.766153372369773e-07
"('ecoinvent-3.4-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zinc,"['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[6.754807086426152e-08, 3.6016793127923496e-08, 3.3854126965435706e-08, 1.2628919338966905e-08, 1.210967985965221e-08, 5.163017363944246e-09, 5.121807662724992e-09, 0.0]",1.7244241518290906e-07
"('ecoinvent-3.4-biosphere', '5d22e791-8399-414a-8adb-35615026d06c')",Phosphine,['P'],[5.4955039002510323e-17],5.4955039002510323e-17
"('ecoinvent-3.4-biosphere', '5de1943f-b011-45a0-97d4-ed15eea6a382')",Nickel,"['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[8.047037326523953e-07, 4.1161444661958496e-07, 5.1030005150251594e-08, 1.607397664614131e-08, 7.43886149652537e-09, 7.379424568075181e-10, 2.934090915915875e-10, 0.0]",1.2918923741132978e-06
"('ecoinvent-3.4-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[1.2003996632167017e-05, 2.7608315623075266e-06, 1.9764994618861804e-06, 8.398694605998835e-07, 2.0716904935695476e-07, 2.9289958507624105e-08, 3.677203023718994e-09, 2.87051636150663e-09, 2.2680652603734502e-10, 2.2389265783945845e-12]",1.7824432889663027e-05
"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.003231073455814193, 0.0013418741825008658, 0.0005079790252256694, 3.370317626584932e-05, 1.621754593898552e-05, 1.1798195048432954e-05, 1.1354155641168432e-05, 7.470875265075243e-07, 3.924111794954129e-07, 3.493787714142763e-07, 1.8978723535792473e-08]",0.005155507592636117
"('ecoinvent-3.4-biosphere', '60a6702f-20ad-444f-a6df-f6374f1e3183')","Tin, ion","['Sn', 'Sn', 'Sn', 'Sn']","[2.642067319737557e-06, 2.4070116768311625e-08, 8.280198221816365e-09, 2.8846413106577557e-09]",2.677302276038343e-06
"('ecoinvent-3.4-biosphere', '615b1460-6860-4cf6-8678-ad92c03c5e8b')","Copper, ion","['Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[0.0002259244268622933, 1.3608132972510503e-07, 7.676515962778501e-08, 5.75148226236155e-08, 8.974706172680208e-09]",0.00022620376288044245
"('ecoinvent-3.4-biosphere', '6230c099-a983-4d9d-98a8-a0697962bec3')",Lithium,"['Li', 'Li', 'Li']","[2.3552012231149545e-09, 2.3552012231149545e-09, 4.223117841676247e-12]",4.714625564071586e-09
"('ecoinvent-3.4-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",Phosphorus,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[8.815357061862996e-10, 1.3350469431915354e-10, 7.112424032186766e-11, 4.3600338759077273e-11, 1.4622821463644485e-11, 7.114039709091073e-12, 8.702679976458197e-13, 3.4984377829031466e-13, 1.27275870329858e-13, 4.011717847183295e-15]",1.1528532401232468e-09
"('ecoinvent-3.4-biosphere', '6366d4ec-5ffc-4488-be51-0c239cdf535d')",Tin,"['Sn', 'Sn', 'Sn', 'Sn', 'Sn']","[5.885581914794401e-08, 4.2558741620612713e-08, 1.998461580075936e-08, 3.611486765859657e-10, 9.90537772070341e-11]",1.2185937902310908e-07
"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.003231073455814193, 0.0013418741825008658, 0.0005079790252256694, 3.370317626584932e-05, 1.621754593898552e-05, 1.1798195048432954e-05, 1.1354155641168432e-05, 7.470875265075243e-07, 3.924111794954129e-07, 3.493787714142763e-07, 1.8978723535792473e-08]",0.005155507592636117
"('ecoinvent-3.4-biosphere', '64a408f9-a93b-47c8-863e-3e239fb1b118')",Sodium dichromate,['Cr'],[1.86628866103644e-14],1.86628866103644e-14
"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[2.1589848604387306e-07, 3.492808650786776e-08, 2.9121702813167473e-08, 1.3488966751132535e-08, 8.000705190895332e-09, 3.474273574598441e-09, 1.1142618048635126e-09, 1.0884710090244658e-09, 1.0225321355976852e-09, 1.6361735064703774e-10, 1.196302921551017e-10, 9.319335295334105e-11, 0.0]",3.085139268267758e-07
"('ecoinvent-3.4-biosphere', '68ba2022-830e-45fb-8c85-b35e94754ae9')",Chromium VI,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[6.182458538363349e-08, 6.972520535563449e-09, 6.974254726438613e-10, 2.4315769605358727e-10, 1.0139004939433326e-10, 5.211371896053094e-11, 9.864976599712964e-12, 8.525850903206542e-12, 4.50404122673244e-14]",6.990962872416443e-08
"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.003231073455814193, 0.0013418741825008658, 0.0005079790252256694, 3.370317626584932e-05, 1.621754593898552e-05, 1.1798195048432954e-05, 1.1354155641168432e-05, 7.470875265075243e-07, 3.924111794954129e-07, 3.493787714142763e-07, 1.8978723535792473e-08]",0.005155507592636117
"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[2.1589848604387306e-07, 3.492808650786776e-08, 2.9121702813167473e-08, 1.3488966751132535e-08, 8.000705190895332e-09, 3.474273574598441e-09, 1.1142618048635126e-09, 1.0884710090244658e-09, 1.0225321355976852e-09, 1.6361735064703774e-10, 1.196302921551017e-10, 9.319335295334105e-11, 0.0]",3.085139268267758e-07
"('ecoinvent-3.4-biosphere', '6aa8673f-f7e3-4270-93dc-e97b745fced7')","Silver, ion","['Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.01168210747502194, 0.0076225537510817105, 0.0009194775349510171, 0.00043751147513704296, 3.116872883691981e-05]",0.020692818965028628
"('ecoinvent-3.4-biosphere', '6b29d83a-c43c-484c-8e73-474a8a22d71e')",Chromium,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[8.070074145857344e-09, 3.178071957929358e-10, 2.347895531995853e-10, 1.2720800334168457e-10, 7.319499352828744e-11, 1.315339901999283e-12, 0.0]",8.824389231621836e-09
"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[1.3289052009582949e-06, 1.1511768515340385e-08, 1.0626568080295657e-08, 2.7726712995733672e-09, 1.1557326859325849e-09, 4.978287916631244e-10, 4.905024751963496e-10, 3.3264323355054624e-10, 5.911235176862889e-11, 4.39357169821555e-11, 3.157458293057896e-11, 9.161122884256023e-13]",1.3564284548038166e-06
"('ecoinvent-3.4-biosphere', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')","Copper, ion","['Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[0.0002259244268622933, 1.3608132972510503e-07, 7.676515962778501e-08, 5.75148226236155e-08, 8.974706172680208e-09]",0.00022620376288044245
"('ecoinvent-3.4-biosphere', '6e8a87bf-baea-4cd9-a967-932e750968d1')",Silver,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.0006933996567818661, 1.4075490579406255e-06, 2.263372924008621e-07, 1.621460985695725e-07, 1.038766424890539e-07, 0.0]",0.0006952995658732663
"('ecoinvent-3.4-biosphere', '6ec6cdaa-5a01-46d4-b716-1905e56690ea')","Nickel, ion","['Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[8.874379689738952e-05, 2.771584265637959e-07, 1.210255587803388e-07, 2.918686655773516e-08, 1.2479803733584084e-09]",8.917241572966473e-05
"('ecoinvent-3.4-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0029420671699545184, 6.472696683137066e-05, 1.8856662959297306e-05, 1.0870904135460335e-05, 4.072142231361834e-06, 3.051015405206563e-06, 1.2867534804984585e-06, 1.0259613739636414e-06, 6.362433312557507e-07, 2.7944981130169215e-07, 4.404685047128439e-09, 2.134267663212834e-09]",0.003046879808466945
"('ecoinvent-3.4-biosphere', '71cfe87c-ab80-421e-adba-afb7d5bd0861')","Silver, ion","['Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.01168210747502194, 0.0076225537510817105, 0.0009194775349510171, 0.00043751147513704296, 3.116872883691981e-05]",0.020692818965028628
"('ecoinvent-3.4-biosphere', '736923cd-6eb7-4896-98f8-46951d56da97')",Chlorpyrifos,"['P', 'P']","[4.451358159203388e-15, 6.594604680301249e-16]",5.110818627233513e-15
"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[2.1589848604387306e-07, 3.492808650786776e-08, 2.9121702813167473e-08, 1.3488966751132535e-08, 8.000705190895332e-09, 3.474273574598441e-09, 1.1142618048635126e-09, 1.0884710090244658e-09, 1.0225321355976852e-09, 1.6361735064703774e-10, 1.196302921551017e-10, 9.319335295334105e-11, 0.0]",3.085139268267758e-07
"('ecoinvent-3.4-biosphere', '73a06727-fec3-4d8d-8de5-ef1a0cc2c280')",Acephate,"['P', 'P']","[3.2423473011481358e-15, 2.747751950125518e-16]",3.5171224961606875e-15
"('ecoinvent-3.4-biosphere', '748f22a9-eba4-4726-bef5-92c7442ce189')",Zinc,"['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[6.754807086426152e-08, 3.6016793127923496e-08, 3.3854126965435706e-08, 1.2628919338966905e-08, 1.210967985965221e-08, 5.163017363944246e-09, 5.121807662724992e-09, 0.0]",1.7244241518290906e-07
"('ecoinvent-3.4-biosphere', '74eb3f02-09ec-46ce-8ee8-d67d0900136b')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[0.007154641003198375, 3.4826374160002265e-05, 2.0046309995420126e-05, 1.382641383382112e-05, 7.835856863741669e-06, 3.0033155371482486e-06, 1.8190833562591712e-06, 1.6972251773407556e-07, 4.357123533762736e-08, 3.872968439854489e-08, 3.43643687466556e-08, 3.3782713904201983e-08]",0.007236318527464889
"('ecoinvent-3.4-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Iron,"['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[2.636004226501529e-08, 1.1548380665873847e-08, 7.844299112519021e-09, 5.891353770593309e-09, 8.302888783641526e-10, 3.700123319285511e-10, 1.4506574776931696e-11, 1.3053781143025709e-11]",5.2871937380214126e-08
"('ecoinvent-3.4-biosphere', '765546a9-b056-4d27-ad14-2f016511bdcb')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0029420671699545184, 6.472696683137066e-05, 1.8856662959297306e-05, 1.0870904135460335e-05, 4.072142231361834e-06, 3.051015405206563e-06, 1.2867534804984585e-06, 1.0259613739636414e-06, 6.362433312557507e-07, 2.7944981130169215e-07, 4.404685047128439e-09, 2.134267663212834e-09]",0.003046879808466945
"('ecoinvent-3.4-biosphere', '76b09afe-52b9-4ecc-b97a-00b49ad8ed1a')",Phosphorus,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[8.815357061862996e-10, 1.3350469431915354e-10, 7.112424032186766e-11, 4.3600338759077273e-11, 1.4622821463644485e-11, 7.114039709091073e-12, 8.702679976458197e-13, 3.4984377829031466e-13, 1.27275870329858e-13, 4.011717847183295e-15]",1.1528532401232468e-09
"('ecoinvent-3.4-biosphere', '7705f0e1-5b14-44f4-b330-1245b5c7fc08')",Chromium,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[8.070074145857344e-09, 3.178071957929358e-10, 2.347895531995853e-10, 1.2720800334168457e-10, 7.319499352828744e-11, 1.315339901999283e-12, 0.0]",8.824389231621836e-09
"('ecoinvent-3.4-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zinc,"['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[6.754807086426152e-08, 3.6016793127923496e-08, 3.3854126965435706e-08, 1.2628919338966905e-08, 1.210967985965221e-08, 5.163017363944246e-09, 5.121807662724992e-09, 0.0]",1.7244241518290906e-07
"('ecoinvent-3.4-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[1.2003996632167017e-05, 2.7608315623075266e-06, 1.9764994618861804e-06, 8.398694605998835e-07, 2.0716904935695476e-07, 2.9289958507624105e-08, 3.677203023718994e-09, 2.87051636150663e-09, 2.2680652603734502e-10, 2.2389265783945845e-12]",1.7824432889663027e-05
"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[1.2003996632167017e-05, 2.7608315623075266e-06, 1.9764994618861804e-06, 8.398694605998835e-07, 2.0716904935695476e-07, 2.9289958507624105e-08, 3.677203023718994e-09, 2.87051636150663e-09, 2.2680652603734502e-10, 2.2389265783945845e-12]",1.7824432889663027e-05
"('ecoinvent-3.4-biosphere', '7880e65c-0321-4295-ba55-3186ad36e489')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0029420671699545184, 6.472696683137066e-05, 1.8856662959297306e-05, 1.0870904135460335e-05, 4.072142231361834e-06, 3.051015405206563e-06, 1.2867534804984585e-06, 1.0259613739636414e-06, 6.362433312557507e-07, 2.7944981130169215e-07, 4.404685047128439e-09, 2.134267663212834e-09]",0.003046879808466945
"('ecoinvent-3.4-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Chromium VI,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[6.182458538363349e-08, 6.972520535563449e-09, 6.974254726438613e-10, 2.4315769605358727e-10, 1.0139004939433326e-10, 5.211371896053094e-11, 9.864976599712964e-12, 8.525850903206542e-12, 4.50404122673244e-14]",6.990962872416443e-08
"('ecoinvent-3.4-biosphere', '7a63162b-4ffe-447f-ba52-782d5548b774')",Sodium dichromate,['Cr'],[1.86628866103644e-14],1.86628866103644e-14
"('ecoinvent-3.4-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')","Iron, ion","['Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[1.892333314727315e-06, 1.8192993854320273e-07, 6.442032026674574e-09, 1.881539888602804e-09, 3.721080465182593e-11]",2.082624035990447e-06
