0,1,2,3
"('ecoinvent-3.12-biosphere', '7dc8a4cf-d706-5bf3-be12-c723f2d2f2d8')",Formetanate hydrochloride,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '05909c8c-153e-4969-aaa8-e735054b8ee2')",Dimethylamine,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '16916dd2-a145-4cb2-9769-19c551b2ff5e')",Uranium alpha,"('air', 'non-urban air or from high stacks')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '0e6489b3-cfcf-4563-9064-67637fc455de')",Trichlorosilane,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'f15c7a25-8998-5f7c-8a09-ea1a8b25bdfe')",Oryzalin,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'b5078d9f-237a-583f-a332-761b99cadd84')",Dioxabenzofos,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'ee9fdd7c-5e29-4bdb-852a-3258f06ec2ab')",Sodium I,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'f16db6d9-1692-5d7f-873c-72df8abe7b5b')",Cyflufenamid,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '6abb5a34-7f0b-4a9a-8452-211a0ebee04d')",3-Methyl-1-butanol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'ab18ca89-99c3-59d3-b978-da9ea7f479a9')",Demeton-S-methylsulfon,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'e1042930-8087-5d99-af90-a1ba7548b003')",Spirodiclofen,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '5c6ee424-20fc-5028-b231-7f5c7b9a25ce')",Spirodiclofen,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '2bcc6d3c-4d2c-57b2-8d83-cda3fc47a03d')",Dibutyl phthalate,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'cf7738ce-05a3-4fee-af0c-37386e0c28e3')",Lambda-cyhalothrin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '002d40f2-feaf-5ce3-88cb-de3577c1375e')",Dimethirimol,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '548f1799-4d0e-524e-875b-22ad882cf9bb')",Amisulbrom,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '7c86bdaa-1b98-5483-bb65-d2b45c2336cf')",Pretilachlor,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '4870313f-52a4-4c41-8a08-a25745f2fce9')",Sulfide,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '82f2476e-988b-4d7a-bde6-5da9337d1f65')","Transformation, from pasture, man made, extensive","('natural resource', 'land')",square meter
"('ecoinvent-3.12-biosphere', '329d57e1-1ca2-5df0-a83b-a78b8955585b')",Diquat dibromide,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '57d8084d-08e2-4212-9abf-3f051bee142e')",Tebupirimfos,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'f4f07b53-e6e1-5053-baf1-ddfc7ff2f64a')",Carbophenothion,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'cb85b349-2b70-5a0a-9742-85a46b47c57f')",Fenitrothion,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '07c65104-8e2b-5c52-9a07-e9461b381989')",Lufenuron,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '7bdab722-11d0-4c42-a099-6f9ed510a44a')",Magnesium,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'a89c70ba-1101-5163-b745-cae3503dd252')",Ethametsulfuron-methyl,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '82adbec8-225f-5292-8962-2875cee71298')",Butane-1-thiol,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b52dbe26-673f-57ad-b93a-de3271d18b8e')",Dichlone,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '91ee7f9a-9cf2-5175-ac85-53fe5b533189')",Diclocymet,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'b3b430f2-1a9e-4db3-8379-85097a24de1f')",Dimethachlor,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'c2f5d202-daf5-4e73-87ec-2c4fc75b832c')",Methyl acetate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '3fe03409-76e1-4228-8fd7-77c4c6a0d9f3')",Anthraquinone,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'ca53777e-d36e-4db0-95ce-009f1d8593b8')","Solids, inorganic","('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '8e7d8523-2761-4eb1-a55a-958be4b0d23b')",Boron trifluoride,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'f87e0478-9ba4-4d6b-a1ca-5667d07f3465')",Dipropyl amine,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '3257197b-57d1-5f58-ac7a-15540ae597eb')",Ethidimuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'af987700-1d02-5cb1-a75f-292b3901f009')",Heptenophos,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '8467ab9c-9fc7-55ce-a7ae-0884507510d5')",Tepp,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '8476d82a-4a17-4c08-8339-efd46c6518e7')",Benzene,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'e6faa6d6-8902-50bf-a751-a2d9021c9d48')",Vamidothion,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'b92b0e2a-84d2-5e23-a6ba-25248afa0e79')",Ethirimol,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '2fadf4cb-2ce5-5ed4-892a-a639a649771c')",Simetryn,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '9dfa8601-c11b-4d60-b906-ee5d7b57d639')",Ethylene diamine,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '6bad6b86-b653-500c-a7aa-3e66eda920bd')",Zineb,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '1e5998a7-24cc-5932-92d6-dcbfbc4dc1ca')",Fenchlorazole-ethyl,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '582c398f-0bd2-5767-888f-62d5ba90d96f')",Butafenacil,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'd45eed0a-e60a-46bb-a769-494f037c71bc')","2,4-Dichlorophenol","('air',)",kilogram
"('ecoinvent-3.12-biosphere', '77ff1fec-e163-4377-acac-b00c8aa94391')",Hexane,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '5580e19e-689a-58c1-88d0-42f94e57df2a')",Pyroxasulfone,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '9424a760-2a74-5d91-a391-ac9819e9906e')",Fenobucarb,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'e56eb8a6-0110-5793-9138-62ef639fbec8')",Isoxaben,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '20e10b11-c72a-5c92-8e03-0d3e951892e0')",Pyridaphenthion,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '492b31e3-843f-55a8-a3e2-f80d9b432db1')",Cycloheximide,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'dfb438e1-f6fc-53e3-bf16-468953579ae0')",Tetramethrin,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '0e79efd2-e3be-51b8-bebf-a7fa331088c9')",Fluazifop-P,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'f943f88e-d7ea-5be7-8058-1ac314abe313')",Pyridalyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '3a9b77cb-99c3-513a-a48c-e805382a5132')",Pyridaben,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'ba824677-5076-5b9c-b4b2-433ba698eb88')",2-Hydroxyethylhydrazine,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'ea1fb294-83a1-5ca8-81d3-00231698b3c7')",Barban,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '9e4fda2d-a8ce-5b65-bf26-01805e3bdf0b')",Chlorothalonil,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'a93048e0-1c9b-502a-8f0a-73ff23c9f74b')",Chlormephos,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '36eba17e-44cf-56d1-aea6-949f8ced5416')",Terbuthylazin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'd5ca33b3-f101-4371-b684-c720463ae2ab')",Radium-228,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '2071e5b1-69b0-55b1-82fc-21aea09a2361')",Alpha-endosulfan,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'd33cac76-231b-5136-ad15-d0dc5b18b5af')",Fonofos,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'ee7f7695-b3f8-5cd3-bf36-03664bc87418')",Trietazine,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b5f8f24f-3f51-4bc6-a7b3-b5e0885e50b8')",Bromine,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '158ce58f-9053-5b23-9db3-65fbb0b9106b')",Tebuthiuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '5cf66c46-55a2-514e-a6ec-806927049896')","1,2-Dichloropropane","('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'c3c3d385-57fa-4d47-a2c5-d838006e7985')","Transformation, to annual crop, irrigated, intensive","('natural resource', 'land')",square meter
"('ecoinvent-3.12-biosphere', '4e385f18-7144-58af-b0ef-646e0acb205e')",Diethyltoluamide,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '9696e384-15cd-5283-b3d8-2b1a4a46fac7')",Iprodione,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'e0f299ed-1fd4-55af-a085-0b877a7cd98b')",Glyphosate-isopropylammonium,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '2e756308-2ac7-5320-a0da-c706a2dc408b')",Dimefuron,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'e9b1979d-b339-57eb-b31f-fda813962aae')",Trichlorfon,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'a9f7f627-5a56-5fbe-b4fc-53340f2c018b')",Bromoxynil octanoate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'd9224532-4d6d-4400-8a78-83fca1649548')",Hydroxide,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'b11d2f9f-1fee-49ca-aef6-de238b8f98c9')",Foramsulfuron,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'bc1bff29-cbbc-57e0-8a4a-36d045718bda')",Cyflufenamid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'd9c23a8d-e7bf-4f70-8d22-b9ad8a653204')",Chromium III,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'de235b64-057e-5ca3-8bad-0bbd0afce717')",Thiram,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '8cbaab6f-68ca-5f1a-8d89-185bfa595511')",Bupirimate,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'e6996875-ca3a-5cd1-9adb-4b7cd53c6ce1')",Diclofop,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'd91ce1e7-67ae-517a-8cda-bc68bac580cd')",Fluazifop-P-butyl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '80ce5b42-de6f-5082-9afe-a81ef8bd3396')","O,P'-DDT","('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'b350979f-1ec0-4f66-8f30-c0a216ae5455')",Ethylene oxide,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '0c150bb4-fd1a-43f8-b6c9-5dfda8dadb6c')",Nitrogen,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '954f7083-c85d-428f-af32-177be2e25ac9')",Technetium-99m,"('water', 'ground-')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'a8b58fd3-708a-5da0-affc-a6fecd7e8c11')",Tebuconazole,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '050e5bb5-f3ba-5dc4-9146-1355a2c5e188')",Flurtamone,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '05b60ef5-d197-565e-9fac-ada055ffbac7')",Iodosulfuron-methyl-sodium,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '5c1d6aa8-b0f3-5f74-a6c7-ca0f8a0d0ee6')",Bromoxynil octanoate,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '27223d28-3276-5f84-ba8f-615954d443a1')",Hexythiazox,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')",Chromium III,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'e3ebcb35-8f2f-51b8-b179-f4844433f39a')",Spinetoram,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '00936757-054d-5bc1-9490-23c6f1f1840f')",Ioxynil octanoate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '7ae0a943-090b-4da6-899f-8c53a33a1db2')",Diethyl ether,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'd0232af9-29f5-582a-b484-e72fbabe613d')",Thiourea,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '3301e59e-2f7b-46bd-b185-32ef8caac4ea')",Benfluralin,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'f8654248-301f-5210-909d-fa505309f7df')",Oxathiapiprolin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'bb6ef77c-b33e-48b2-b24d-1a5724ed5083')",Carbon disulfide,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'e97575a5-c812-512a-b245-54b6eabab46f')",Copper(II) acetate,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '40609d52-0f36-56e0-b497-4843d12692af')",3-Isopropylphenyl methylcarbamate,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'f0fece60-5d43-53c5-8ef7-86e6d4745759')",Chlorantraniliprole,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '3a813213-cdbc-4bd7-a888-f75fbda0538a')",Exported energy - electricity,"('inventory indicator', 'output flow')",megajoule
"('ecoinvent-3.12-biosphere', 'b44b4832-0bb3-5ade-a03d-3a459172206b')",Azimsulfuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'b8d04aea-aff0-5be0-b513-ca5bf36c5ab9')",Acrinathrin,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '6986913c-284b-4173-95fe-4a242498b1bc')","2,4-D ester","('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'f06ecbdf-cd83-46a9-b05e-c90ce65858a8')",tert-Butanol,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'fef0090b-9f73-41a9-ab2d-1cccb266ce2f')",Dipropyl amine,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '37f064a5-208b-5c83-afe6-a1d193a7ae69')",Dinoterb,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '9abf6146-4e6a-4307-ba5e-0fb533746c8d')",Dimethyl phthalate,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '3cca7f02-58b0-4b49-9938-e0f8bea03064')","Hydrocarbons, aromatic","('air',)",kilogram
"('ecoinvent-3.12-biosphere', '6e07516b-900e-5152-b055-c90790fecc6c')",Acibenzolar-S-methyl,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '5bf4f001-62d5-52f6-9835-1f3015b16e64')",Fenoprop,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ce0c1856-97c2-5c22-bb90-ec9bcadb27fc')",Fluthiacet-methyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'c8c3424d-63db-52ea-b826-844271d684dc')",Fluazifop-P-butyl,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '721701d7-0378-58ea-9102-ac7067e799e7')",Myclobutanil,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '9b7f06e5-0dc7-4c58-8300-034426d069b5')",Terpenes,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '0802edba-bea7-52d3-aad4-9c1b925cafdb')",Benzovindiflupyr,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '404a34e3-251d-4d4f-9f53-9c27f99bfc0e')",Ozone,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ca389e38-d086-4527-914c-9c09ea14ae4d')",Aniline,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '7e789149-7a43-4432-9bff-52388ec9266c')",Vinylacetylene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b577a31e-26ba-552d-a458-0a089975f97f')",Cyanamide,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'c6ec18b6-f215-5fcf-9de9-8169177fcfd6')",Cis-permethrin,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '4b2d928c-0948-519f-97af-c51a992ea41f')",Methoxyfenozide,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '4673a799-36a5-4359-ac6a-fa933281bc93')",Arsenic ion,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '46bce580-a40e-4bb4-a835-083a519f3b50')",Pyridate,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'ceb5fab1-b7f8-527b-9418-fa551ecf706d')",Isofenphos,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '56f00397-7954-5416-8066-30e810b3a378')",Ethiofencarb,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '4a128ef7-7d6e-5a40-9d84-3fbd39ee4b50')",Copper,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '40d1acb6-dd38-5195-84fa-6466d7c30b2e')",Pyridafol,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '7d43f9f1-9ff3-566b-bff1-3675095fea58')",Chlorpropham,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '67407730-61bf-5b24-b630-30abcfeeffa8')",Trans-chlordane,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0898b1e9-b747-4589-86b3-ff20fd74ce64')",Lanthanum-140,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'ae31b877-577e-5652-aa10-5e29147fb1c0')",Carbendazim,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'a00e234b-e6c1-5b7e-bcfa-f9ff35b02129')",Copper(II) acetate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '6ce0f908-eb51-50ae-ad26-98036a461a0a')",Dinoseb,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'de30311e-1167-5046-9d9f-d82dc697da15')",Aminocarb,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '491f0394-9725-555e-885d-e3e0465156c7')",Neburon,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'd3260d0e-8203-4cbb-a45a-6a13131a5108')","NMVOC, non-methane volatile organic compounds","('air',)",kilogram
"('ecoinvent-3.12-biosphere', '8e30c990-5ed4-4f94-9d0e-2f5e4ff1a1f9')",Ethane,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '58c3cf9c-f673-4897-9429-672bbb211e81')",Acrylonitrile,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '5884b91e-d758-4fb4-9bf0-6cf87093cdb2')",2-Nitrobenzoic acid,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'b4544497-1d17-53a8-bc07-9909e6e6d2ed')",Fluazifop-butyl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '96939227-1293-5022-9f47-b6f855a166a3')",Difenzoquat,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '96b52062-5e2f-40de-921a-f443c08862e4')",Bromotrifluoromethane,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '1acb026e-9de6-48fe-9e0d-be4d24125bbc')","Water, lake","('natural resource', 'in water')",cubic meter
"('ecoinvent-3.12-biosphere', 'b8efaa9d-2335-4a90-be50-9e6169133e80')",Americium-241,"('air', 'urban air close to ground')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '636bfb36-3a05-55db-8199-ed00cff39135')",Bronopol,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '71a50094-4ae2-574d-9e29-f607b1d05bc5')",Dinotefuran,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '5df5417d-ed56-554e-8549-98804a6c25c6')",2-Naphthoxyacetic acid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '481c0dd4-3ab2-47b5-94c4-b990e8a9dde5')",Vanadium V,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '24767d2b-c331-56bc-b583-c13159eb6868')",Pebulate,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4fa6d428-8126-51ad-8d67-b815d9df9651')",Fipronil,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '6ce44f77-d181-4396-8fa2-2276eeeb4c08')",Sulfur dioxide,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'ce8a4102-a9fe-4823-a6c0-7cc35b6ce07e')",Phenol,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'f16ad8ee-3df8-5ac1-b55a-64751b4e8a5f')",Primisulfuron,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'd3dded99-fb96-5f65-b286-ed7b83fb78e2')",Fluxapyroxad,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'f339df15-f555-530a-be5f-9cb390f59a88')",Hymexazol,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '9197fa8a-1f9a-427b-91d3-113260ae6eb1')","Transformation, to seabed, natural (non-use)","('natural resource', 'land')",square meter
"('ecoinvent-3.12-biosphere', 'ddfec8c2-a265-58e0-8880-a94446453993')",Dodecanol,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '50712f18-e9b1-587c-83e7-09af19d50d03')",Diniconazole-m,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'e524c460-ddea-502a-bcf0-76a4bd713abe')",8-Quinolinol,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '4a9019bb-02da-5581-a6e8-01d5758cf6e8')",Nitrothal-isopropyl,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ab9fef9d-1b47-4d79-a28a-0132dfa18020')",Iodine-131,"('water', 'surface water')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '06d4812b-6937-4d64-8517-b69aabce3648')",Water,"('water', 'ground-, long-term')",cubic meter
"('ecoinvent-3.12-biosphere', '00c6ee6a-fa1c-5163-80d8-172d357b5675')",Imazalil,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '383c2295-c201-56e3-b230-f913d8e2de2c')",Quintozene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '16e349b7-b6a4-5692-8130-797674f4b3fb')",Pyrethrin I,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'b30694b6-7bce-52ce-b6d2-7f02b0973725')",Delta-lindane,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '8216fc31-15a1-4d33-858f-e09650b14c63')",Chromium VI,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'a6050e8c-4a3f-569a-8919-124524bf881f')",Cyhexatin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '324c68b1-5c09-4080-bb88-dd8b6c0f796d')",Benzal chloride,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '817ebb8a-027d-4e4f-89c1-fe5548abcd0b')","Occupation, snow and ice (non-use)","('natural resource', 'land')",square meter-year
"('ecoinvent-3.12-biosphere', 'cefb246a-028d-5dcd-9abd-981f8cf4c621')",Daminozide,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'f2cdedb9-7723-4308-b2ef-ad20c93018af')",Acetone,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '90214ec1-ed1c-4e96-9336-bb665baa9b5e')",Dimethyl malonate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'eb23cf3a-b866-458d-94b3-9aee4145fcc9')",Acetamide,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '1b738190-ed1a-5fa5-bbab-8e61729bbbd4')",Bitertanol,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '92f83974-a9d6-5d43-98ec-366123ef692f')",Schradan,"('soil',)",kilogram
